entrez_id,logFC,PValue,,
91775,-3.151291221,3.12E-07,,
2781,-2.348884257,3.17E-07,,
28232,-4.070645998,3.17E-07,,
64946,3.173787684,3.24E-07,,
10457,3.652642186,3.25E-07,,
64762,-2.554992657,3.28E-07,,
715,4.591214188,3.37E-07,,
11274,3.033847589,3.42E-07,,
993,4.718535272,3.43E-07,,
23321,-2.507665372,3.43E-07,,
123283,-3.019546476,3.45E-07,,
80045,3.415193609,3.51E-07,,
118932,5.710236992,3.52E-07,,
143425,-7.359434466,3.54E-07,,
9738,-3.011803727,3.58E-07,,
4641,2.23948016,3.62E-07,,
57007,2.884849306,3.72E-07,,
101954276,4.084527786,3.80E-07,,
1475,5.060988488,3.80E-07,,
163071,2.944074672,3.82E-07,,
9423,3.040400919,3.86E-07,,
51659,3.119663525,3.89E-07,,
2905,-3.84845994,3.91E-07,,
84790,3.041535611,4.03E-07,,
23233,-2.195314356,4.04E-07,,
79741,-2.927547295,4.12E-07,,
2173,4.680519477,4.19E-07,,
55584,9.237230495,4.29E-07,,
133,5.326961528,4.32E-07,,
4046,3.343368474,4.32E-07,,
745,-6.458637584,4.37E-07,,
1318,-4.373428462,4.38E-07,,
55652,-3.266099858,4.46E-07,,
5820,2.981941671,4.50E-07,,
55613,-3.044952943,4.61E-07,,
150356,-4.799489034,4.62E-07,,
5360,2.256915794,4.65E-07,,
5329,3.602805195,4.69E-07,,
256006,-3.641250425,4.74E-07,,
123920,3.344657288,4.77E-07,,
643680,5.853149657,4.83E-07,,
347,-5.84021625,4.83E-07,,
6792,-3.525355051,4.86E-07,,
25878,5.418305316,4.90E-07,,
25987,3.672322298,4.91E-07,,
54941,-5.134251728,5.02E-07,,
256126,4.379423632,5.03E-07,,
55728,2.114025521,5.05E-07,,
85315,-3.860990878,5.09E-07,,
9362,-6.689927786,5.09E-07,,
1266,2.877836661,5.10E-07,,
58516,3.37910681,5.12E-07,,
9232,4.744249905,5.18E-07,,
1645,-3.710223945,5.23E-07,,
4439,2.953997267,5.23E-07,,
79929,-3.644849156,5.24E-07,,
57562,-4.944895,5.30E-07,,
56977,-2.363792333,5.31E-07,,
1267,-4.255621705,5.38E-07,,
398,-4.339886986,5.42E-07,,
770,-4.416011447,5.50E-07,,
56849,-2.174463591,5.59E-07,,
10865,2.294722208,5.71E-07,,
9891,-3.149834574,5.93E-07,,
80336,2.710372107,6.09E-07,,
55176,-2.049849826,6.11E-07,,
6004,2.806569704,6.13E-07,,
64782,3.125938549,6.15E-07,,
3741,-4.122652429,6.21E-07,,
7005,3.8529147,6.21E-07,,
646424,5.248043414,6.22E-07,,
7414,2.451107781,6.41E-07,,
5355,3.742950222,6.47E-07,,
55194,3.915582305,6.51E-07,,
8027,-1.988079513,6.55E-07,,
805,-1.954483299,6.60E-07,,
9926,-2.096756193,6.66E-07,,
57447,-2.391133948,6.69E-07,,
3991,-4.132717536,6.91E-07,,
80832,4.982704324,6.92E-07,,
145447,-4.447255705,7.14E-07,,
7169,3.378324538,7.19E-07,,
23313,-2.744820128,7.20E-07,,
23086,-3.39125087,7.27E-07,,
441631,3.119124998,7.29E-07,,
11031,2.429599157,7.44E-07,,
9263,3.226206637,7.46E-07,,
1464,2.801297538,7.52E-07,,
6751,-9.867439942,7.53E-07,,
4283,4.388944349,7.54E-07,,
6591,3.319763595,7.66E-07,,
84034,3.207159167,7.82E-07,,
199221,2.798196526,7.93E-07,,
9398,4.154403845,7.95E-07,,
10644,5.129252057,7.99E-07,,
3339,3.566230537,8.05E-07,,
118429,2.859652886,8.10E-07,,
3105,2.937182319,8.30E-07,,
55640,3.81066219,8.70E-07,,
283420,-3.72510904,8.93E-07,,
56899,-4.513653639,9.05E-07,,
3760,-7.243177241,9.12E-07,,
89891,2.535626883,9.35E-07,,
800,2.558083719,9.41E-07,,
7368,-6.461111234,9.53E-07,,
79925,-3.513362756,9.62E-07,,
4355,-2.605210141,9.67E-07,,
57478,-2.601081574,9.70E-07,,
4023,3.80601931,9.73E-07,,
6543,-7.074629517,1.00E-06,,
407014,5.003022677,1.01E-06,,
2633,4.456148043,1.01E-06,,
5813,-2.041958734,1.02E-06,,
1838,-2.111524236,1.06E-06,,
3628,-2.851998016,1.06E-06,,
64167,3.322207515,1.07E-06,,
55503,-5.748207353,1.07E-06,,
4604,-4.385092554,1.08E-06,,
7161,4.539227424,1.09E-06,,
54757,3.899057912,1.09E-06,,
9895,-2.003837696,1.10E-06,,
81610,3.646055846,1.12E-06,,
2166,-3.814054819,1.12E-06,,
2012,4.486940578,1.14E-06,,
221883,8.548541564,1.20E-06,,
163782,-6.232369159,1.20E-06,,
5359,2.447944091,1.21E-06,,
140688,-2.178619904,1.24E-06,,
6929,2.331123698,1.25E-06,,
4953,2.717117072,1.25E-06,,
7408,2.263200307,1.27E-06,,
11215,-2.227757168,1.29E-06,,
84253,-2.312651953,1.30E-06,,
2213,4.372874931,1.30E-06,,
10898,2.100426369,1.31E-06,,
3201,8.430782621,1.32E-06,,
641700,4.245027949,1.33E-06,,
64641,4.906984195,1.33E-06,,
3559,10.06083271,1.35E-06,,
11328,2.639349013,1.35E-06,,
143872,2.70178581,1.36E-06,,
26034,-4.732847719,1.36E-06,,
5638,-4.979981759,1.36E-06,,
26240,-3.389332207,1.38E-06,,
57406,-3.104981426,1.39E-06,,
5819,2.306600629,1.41E-06,,
23558,-1.963053437,1.42E-06,,
51761,-6.529812148,1.45E-06,,
5579,-5.374384369,1.45E-06,,
23387,-2.474245473,1.50E-06,,
3625,3.105309317,1.50E-06,,
9119,8.35854687,1.51E-06,,
57381,3.064556543,1.54E-06,,
101927359,-3.812323079,1.57E-06,,
153328,-5.506814881,1.57E-06,,
171523,-4.15886373,1.57E-06,,
10083,-6.809187339,1.58E-06,,
3017,2.38472391,1.62E-06,,
27345,-3.358938018,1.63E-06,,
441459,-4.828710017,1.68E-06,,
56833,4.709471047,1.72E-06,,
2634,4.919425607,1.72E-06,,
27087,-2.346638779,1.72E-06,,
2006,2.904642903,1.73E-06,,
780852,5.703442231,1.73E-06,,
441869,-4.251684875,1.73E-06,,
286827,-5.095965508,1.76E-06,,
22849,-4.027991304,1.76E-06,,
93663,2.983604604,1.78E-06,,
202559,-5.218449171,1.78E-06,,
55853,-2.936457854,1.79E-06,,
219333,-1.831525438,1.80E-06,,
8994,2.735247129,1.81E-06,,
1718,-3.420074927,1.81E-06,,
342510,5.912011811,1.83E-06,,
9518,8.693078503,1.83E-06,,
6843,-2.334116256,1.85E-06,,
9706,-2.064122101,1.85E-06,,
55276,2.165783485,1.87E-06,,
23232,-3.568996534,1.90E-06,,
1116,6.468584947,1.92E-06,,
54892,2.28435479,1.92E-06,,
5098,2.007141463,1.99E-06,,
57650,2.267665709,2.00E-06,,
115572,5.051930545,2.00E-06,,
11015,4.334333588,2.02E-06,,
23432,2.492555635,2.02E-06,,
8642,2.218866064,2.03E-06,,
4974,-4.767235606,2.03E-06,,
6801,-2.928754528,2.03E-06,,
257194,-6.448081031,2.04E-06,,
202,3.697802932,2.06E-06,,
1026,3.902960811,2.10E-06,,
72,5.387761033,2.11E-06,,
1465,-3.387411978,2.14E-06,,
200407,-6.825388565,2.18E-06,,
266722,-6.863494657,2.19E-06,,
3485,6.650415346,2.20E-06,,
221400,-4.222374599,2.23E-06,,
26052,-2.760968065,2.24E-06,,
9745,-4.43455211,2.25E-06,,
100506725,-5.106617386,2.26E-06,,
10435,-3.434789826,2.26E-06,,
56884,-7.62370086,2.32E-06,,
5764,2.574877775,2.34E-06,,
1154,3.481026383,2.34E-06,,
143162,-4.677380289,2.37E-06,,
3214,8.150297513,2.42E-06,,
359845,3.501206835,2.44E-06,,
10385,2.561366686,2.48E-06,,
284403,2.961242148,2.50E-06,,
1604,-3.431068569,2.56E-06,,
112597,3.768398487,2.57E-06,,
56990,-1.829121536,2.58E-06,,
83641,-4.385086927,2.70E-06,,
286097,-2.378684612,2.70E-06,,
11067,4.4265722,2.74E-06,,
26298,-3.599944748,2.78E-06,,
5331,2.128958941,2.79E-06,,
84918,-2.102620398,2.85E-06,,
100128385,4.648145277,2.85E-06,,
64376,-2.707989706,2.90E-06,,
132864,-2.497582937,2.95E-06,,
4122,-2.30880904,2.97E-06,,
196394,-2.088829869,2.98E-06,,
9348,-7.472450361,2.98E-06,,
387763,2.87149997,2.99E-06,,
19,2.786628175,3.03E-06,,
23429,-2.292779622,3.07E-06,,
64849,-3.622481481,3.11E-06,,
80705,-2.86870824,3.21E-06,,
4281,2.299539637,3.22E-06,,
55026,3.011228695,3.22E-06,,
101928509,4.573995633,3.24E-06,,
5789,-3.141608298,3.25E-06,,
147920,-4.534807593,3.26E-06,,
11095,-3.646145492,3.26E-06,,
90634,-1.899870488,3.30E-06,,
6525,2.582852176,3.31E-06,,
306,-3.395558389,3.34E-06,,
7128,2.790272514,3.37E-06,,
55680,-2.031549402,3.37E-06,,
9235,4.254097783,3.38E-06,,
400073,-2.263930184,3.43E-06,,
54933,-4.762260867,3.43E-06,,
7015,4.191986682,3.45E-06,,
80013,-1.776992719,3.47E-06,,
54718,2.87419449,3.47E-06,,
5287,-2.680832906,3.49E-06,,
27147,2.253939293,3.53E-06,,
1291,2.926541591,3.54E-06,,
400043,2.851043068,3.55E-06,,
64805,-2.578354974,3.58E-06,,
1306,3.430809948,3.60E-06,,
285313,-3.44264781,3.61E-06,,
27106,-2.922791435,3.63E-06,,
753,-2.288297365,3.63E-06,,
84441,2.183169454,3.64E-06,,
2153,-5.708065034,3.68E-06,,
81575,2.308220876,3.71E-06,,
8526,-3.667212697,3.74E-06,,
6277,3.601192921,3.76E-06,,
3486,6.770301672,3.80E-06,,
6175,2.044469199,3.92E-06,,
53344,-1.899318842,3.94E-06,,
84695,2.57165476,3.95E-06,,
6121,5.494052266,4.06E-06,,
3239,11.75495392,4.06E-06,,
4163,2.746652004,4.06E-06,,
8531,3.349530257,4.06E-06,,
170689,4.193046693,4.08E-06,,
441179,11.04216454,4.11E-06,,
85301,2.682947962,4.20E-06,,
5337,-4.365788851,4.20E-06,,
4675,-2.840897721,4.25E-06,,
574036,-5.741597966,4.25E-06,,
64005,3.295738143,4.29E-06,,
100131096,-3.685852925,4.31E-06,,
7782,-1.872280687,4.32E-06,,
100422986,3.73782885,4.33E-06,,
129049,-4.634486131,4.38E-06,,
3290,-4.875207297,4.41E-06,,
147841,5.868356,4.46E-06,,
23335,-1.850420695,4.47E-06,,
6398,4.463792264,4.49E-06,,
56975,2.470457339,4.54E-06,,
79956,-2.682425779,4.57E-06,,
84302,-3.514879565,4.62E-06,,
144811,-3.630923044,4.68E-06,,
9322,2.644925593,4.69E-06,,
22841,-1.91899138,4.72E-06,,
440519,2.388897255,4.78E-06,,
8714,5.553459621,4.83E-06,,
100128927,3.530354844,4.86E-06,,
5982,2.037195032,4.86E-06,,
7955,-3.62307303,4.90E-06,,
4886,-5.968390258,4.94E-06,,
101926904,3.780422191,5.03E-06,,
23593,2.292399172,5.10E-06,,
2861,-6.189724776,5.13E-06,,
4942,-1.884313232,5.13E-06,,
51279,3.261069942,5.14E-06,,
6274,6.781877678,5.16E-06,,
712,2.92464452,5.25E-06,,
401562,-4.839022865,5.32E-06,,
23621,-2.781139357,5.38E-06,,
4130,-2.575761491,5.46E-06,,
50515,2.015355833,5.48E-06,,
4170,2.122222412,5.51E-06,,
56829,2.280644023,5.52E-06,,
400619,2.783652584,5.60E-06,,
378884,-3.062438808,5.66E-06,,
221927,1.873924268,5.67E-06,,
5352,2.264955914,5.76E-06,,
84904,3.78563849,5.80E-06,,
55033,1.967589439,5.85E-06,,
389337,-3.456382627,5.86E-06,,
26508,3.596008268,5.86E-06,,
6422,-5.482939235,5.89E-06,,
79712,-1.728815859,5.92E-06,,
348654,2.008622025,5.97E-06,,
151295,3.460698103,5.99E-06,,
89795,-4.103594348,6.05E-06,,
79630,2.701321852,6.07E-06,,
6275,4.345753443,6.10E-06,,
7301,-2.16343206,6.13E-06,,
116443,-6.217238498,6.14E-06,,
29068,-1.789709606,6.18E-06,,
64285,2.339595144,6.24E-06,,
57718,-6.182125507,6.24E-06,,
8916,-1.956091834,6.26E-06,,
5627,3.95376384,6.26E-06,,
1808,-2.005067567,6.29E-06,,
91107,2.50357096,6.29E-06,,
401145,-4.826416678,6.31E-06,,
29978,-1.847550548,6.44E-06,,
55332,3.238494095,6.44E-06,,
3306,-5.253799918,6.46E-06,,
90865,2.733937072,6.47E-06,,
10758,2.798561551,6.47E-06,,
4256,4.428749723,6.52E-06,,
6558,-3.111950773,6.59E-06,,
6941,3.085177919,6.66E-06,,
23446,-3.672367556,6.76E-06,,
10399,1.974086484,6.83E-06,,
25937,2.845128192,6.88E-06,,
36,-1.883044102,6.89E-06,,
185,5.932862937,6.93E-06,,
2,2.17527221,6.93E-06,,
83540,3.530893442,6.94E-06,,
140707,-1.789831364,7.09E-06,,
645323,2.208027351,7.22E-06,,
2324,3.841454795,7.22E-06,,
1482,9.525341768,7.43E-06,,
64122,-2.219823004,7.49E-06,,
23769,-3.024597694,7.50E-06,,
57224,2.115630416,7.50E-06,,
7106,2.824463851,7.52E-06,,
114299,-3.517668797,7.54E-06,,
2491,2.704916242,7.56E-06,,
813,2.057302089,7.57E-06,,
23148,-2.479306032,7.61E-06,,
57158,3.60167135,7.62E-06,,
7056,3.154490269,7.78E-06,,
91624,2.669823353,7.78E-06,,
4168,-5.125379181,7.79E-06,,
5954,2.608456294,7.83E-06,,
10252,3.81493337,7.93E-06,,
284656,-4.469048671,8.07E-06,,
255104,2.976330114,8.12E-06,,
1033,3.883930791,8.23E-06,,
51029,1.851117775,8.37E-06,,
1956,6.378793471,8.41E-06,,
1800,10.71443323,8.46E-06,,
5008,5.428661924,8.46E-06,,
26470,-4.614880128,8.53E-06,,
2252,-3.988966204,8.57E-06,,
63895,-4.54858274,8.58E-06,,
4660,-2.113385461,8.62E-06,,
85442,-4.4642208,8.65E-06,,
27445,-7.226004504,8.72E-06,,
114800,-5.514053075,8.79E-06,,
4478,2.457511814,8.81E-06,,
90050,2.991560259,8.82E-06,,
1969,4.393069323,8.82E-06,,
4016,4.010989683,8.82E-06,,
4085,2.588527944,8.86E-06,,
26030,-3.461766763,8.86E-06,,
6347,5.400635891,8.87E-06,,
9220,-2.864922846,8.94E-06,,
4921,2.562350482,8.96E-06,,
7439,-3.343825196,8.96E-06,,
11101,-1.891306292,8.97E-06,,
146802,5.554587329,8.99E-06,,
653061,-3.00610523,9.05E-06,,
255877,3.876291657,9.06E-06,,
8324,3.240495605,9.10E-06,,
3725,1.92813275,9.14E-06,,
26128,-1.787527612,9.20E-06,,
63967,3.856524272,9.43E-06,,
727851,-2.770535837,9.44E-06,,
342865,-5.54825517,9.46E-06,,
4741,-7.834332892,9.48E-06,,
92922,3.086712217,9.61E-06,,
196527,2.934761671,9.62E-06,,
55092,2.611720265,9.67E-06,,
29774,4.555328687,9.69E-06,,
3659,3.026052942,9.71E-06,,
4837,5.87341213,9.73E-06,,
948,2.709213005,9.74E-06,,
9670,-2.477887532,9.77E-06,,
85366,2.800121978,9.88E-06,,
4172,1.819560864,9.89E-06,,
7852,3.220426383,1.01E-05,,
408263,-5.079930768,1.01E-05,,
2785,-6.591997259,1.01E-05,,
84152,-2.720340793,1.01E-05,,
11145,-3.691565629,1.03E-05,,
7791,2.26940046,1.03E-05,,
94,2.755692913,1.03E-05,,
90529,-3.115682444,1.03E-05,,
10954,2.964762373,1.04E-05,,
2535,3.008525209,1.05E-05,,
6424,3.669514535,1.06E-05,,
84823,2.006522828,1.07E-05,,
286186,-6.665262455,1.07E-05,,
79745,-1.984551481,1.07E-05,,
12,4.0713359,1.07E-05,,
440279,-7.027486104,1.09E-05,,
30061,2.251526652,1.09E-05,,
8340,4.624736401,1.10E-05,,
56901,3.501949677,1.11E-05,,
2050,2.935560146,1.11E-05,,
1466,3.282762856,1.12E-05,,
677839,3.23165169,1.14E-05,,
122773,-2.212485659,1.14E-05,,
5547,2.373060248,1.16E-05,,
51690,2.087161386,1.17E-05,,
29775,3.02852316,1.17E-05,,
139081,-4.882964124,1.19E-05,,
157567,-1.885858866,1.19E-05,,
259217,-3.601901989,1.19E-05,,
9581,-2.21627385,1.19E-05,,
51123,-1.669638879,1.19E-05,,
2805,-2.953772768,1.21E-05,,
51673,-3.469355338,1.21E-05,,
216,-3.248793639,1.21E-05,,
3783,3.577084256,1.22E-05,,
9576,-3.755549726,1.22E-05,,
1646,-4.198029265,1.23E-05,,
5502,-3.811211164,1.23E-05,,
6036,4.050589679,1.23E-05,,
2637,4.673260614,1.24E-05,,
9262,2.144100576,1.24E-05,,
345557,-5.331739062,1.25E-05,,
5347,2.480482797,1.26E-05,,
10609,2.645950814,1.26E-05,,
255394,-3.057827662,1.27E-05,,
80162,2.227977659,1.27E-05,,
1006,-4.610444794,1.29E-05,,
8914,2.519626427,1.31E-05,,
197257,-3.057232949,1.31E-05,,
9912,-5.366675354,1.32E-05,,
2331,6.292416091,1.32E-05,,
285962,2.305411902,1.32E-05,,
5552,2.49793923,1.33E-05,,
259230,-2.33789583,1.34E-05,,
222236,-2.019941776,1.34E-05,,
7157,2.592187944,1.35E-05,,
401251,3.180437278,1.36E-05,,
3300,-1.969172121,1.37E-05,,
6282,2.861101334,1.37E-05,,
148534,-3.760496052,1.38E-05,,
23604,-3.361829285,1.40E-05,,
6781,5.84966995,1.40E-05,,
100874323,8.638375036,1.40E-05,,
8871,-3.924793978,1.41E-05,,
2687,2.981807109,1.41E-05,,
3263,3.141004156,1.41E-05,,
128414,2.758658913,1.42E-05,,
100506211,2.960118719,1.42E-05,,
5494,-1.680593564,1.42E-05,,
9447,3.890424175,1.42E-05,,
26507,-7.590911047,1.44E-05,,
280,-2.091069517,1.45E-05,,
85417,-3.549338701,1.45E-05,,
90627,-1.772064539,1.45E-05,,
2530,-2.670608111,1.46E-05,,
3556,3.694798692,1.46E-05,,
258010,-3.955889458,1.46E-05,,
9124,4.3519976,1.47E-05,,
3070,2.653939949,1.52E-05,,
23504,-5.913883875,1.53E-05,,
839,2.5108315,1.54E-05,,
373,-1.629739842,1.56E-05,,
4582,4.155525694,1.56E-05,,
2122,2.681249201,1.58E-05,,
56650,-3.756657557,1.61E-05,,
85441,3.031196213,1.61E-05,,
29119,-5.20845445,1.62E-05,,
78995,2.676078161,1.64E-05,,
23308,-3.490931152,1.64E-05,,
64795,-1.772702897,1.64E-05,,
85414,-4.314979132,1.64E-05,,
64850,-4.806640424,1.65E-05,,
286262,-2.605531548,1.65E-05,,
79006,2.11651086,1.66E-05,,
5725,2.044628229,1.66E-05,,
5351,1.938561264,1.67E-05,,
1016,-7.34985374,1.69E-05,,
85457,-1.785906493,1.70E-05,,
63901,2.492123792,1.72E-05,,
221914,3.70883353,1.73E-05,,
54443,-3.912532115,1.75E-05,,
54829,4.76756255,1.76E-05,,
79850,2.627915663,1.76E-05,,
54567,3.329492335,1.76E-05,,
151246,2.260406463,1.76E-05,,
285220,-7.940926761,1.78E-05,,
56660,-6.303649542,1.92E-05,,
55220,5.021321375,1.92E-05,,
64094,2.386184815,1.93E-05,,
55240,4.092546394,1.93E-05,,
6405,3.634961661,1.93E-05,,
84467,3.790960779,1.96E-05,,
57823,3.839023889,1.97E-05,,
9725,-3.811472051,1.98E-05,,
54847,-3.771552722,1.98E-05,,
11280,-3.057247825,1.99E-05,,
85415,3.012933208,2.01E-05,,
27347,-1.842409402,2.01E-05,,
5324,-2.625911597,2.05E-05,,
100506866,-2.022436311,2.05E-05,,
1117,7.150430769,2.07E-05,,
57509,-3.69914549,2.08E-05,,
6261,-2.919478804,2.10E-05,,
101928079,2.967273562,2.11E-05,,
6935,2.409087343,2.13E-05,,
26232,-3.959549341,2.13E-05,,
54149,-4.689912688,2.15E-05,,
2180,-2.867509269,2.17E-05,,
55771,2.370715512,2.18E-05,,
11200,2.493093991,2.18E-05,,
113115,3.196671336,2.19E-05,,
8754,2.061447506,2.20E-05,,
22936,-2.167828481,2.20E-05,,
387914,-6.10162786,2.20E-05,,
10234,3.344961773,2.20E-05,,
5738,3.159579799,2.20E-05,,
80763,-4.529659909,2.21E-05,,
861,2.335739151,2.22E-05,,
201895,-1.769670201,2.23E-05,,
56978,-3.006331074,2.23E-05,,
891,2.991421427,2.24E-05,,
158471,-2.204160822,2.24E-05,,
221074,-3.79510705,2.24E-05,,
6272,-2.137696478,2.24E-05,,
9844,-3.29243256,2.24E-05,,
1890,3.256846544,2.26E-05,,
5137,-3.288161967,2.26E-05,,
105,-5.632530807,2.29E-05,,
56241,3.48044434,2.31E-05,,
6319,-3.456409558,2.32E-05,,
146057,-1.815851097,2.33E-05,,
2736,3.287832827,2.35E-05,,
387496,-2.868536693,2.36E-05,,
529,-1.875466095,2.36E-05,,
160335,-3.30873133,2.38E-05,,
4487,2.79355106,2.39E-05,,
4685,-3.398971669,2.39E-05,,
100506311,4.861672873,2.41E-05,,
51104,-2.725575147,2.42E-05,,
10955,-1.655067296,2.42E-05,,
169044,4.843379099,2.42E-05,,
29953,-6.810304751,2.43E-05,,
51294,4.233749702,2.43E-05,,
100506474,4.625544036,2.44E-05,,
10008,3.306839965,2.46E-05,,
114907,-2.28347808,2.48E-05,,
10801,2.452326042,2.48E-05,,
89853,-2.476614934,2.48E-05,,
148808,-5.189568237,2.49E-05,,
159195,-3.576699347,2.50E-05,,
3422,-1.870106264,2.55E-05,,
101929637,-6.750132043,2.55E-05,,
51277,-1.614898311,2.57E-05,,
148641,-5.662860006,2.61E-05,,
79616,2.952451447,2.61E-05,,
222008,-7.014561159,2.61E-05,,
90113,-5.174175166,2.62E-05,,
11240,-4.452702985,2.66E-05,,
79817,-2.683835097,2.66E-05,,
10398,3.394048063,2.67E-05,,
2023,1.799524408,2.68E-05,,
10231,-4.577087827,2.69E-05,,
58986,1.867458116,2.69E-05,,
144423,-5.443979064,2.71E-05,,
8744,-2.657376755,2.72E-05,,
5037,-1.751783404,2.72E-05,,
55313,-2.499393235,2.73E-05,,
23678,-3.102276925,2.75E-05,,
5937,2.264865793,2.78E-05,,
26119,-3.711461524,2.82E-05,,
79989,1.885701207,2.83E-05,,
348751,-2.596187378,2.83E-05,,
9796,-6.903547863,2.86E-05,,
5869,-1.592525874,2.86E-05,,
154761,3.607505776,2.87E-05,,
1573,-3.57218791,2.88E-05,,
3791,2.716389619,2.90E-05,,
286144,-2.241347355,2.91E-05,,
55143,3.285371874,2.92E-05,,
51053,2.100070671,2.93E-05,,
55553,1.952541355,2.94E-05,,
2217,1.971080962,2.99E-05,,
7447,-7.442599848,3.00E-05,,
1841,2.038040808,3.01E-05,,
1687,1.872572781,3.01E-05,,
79844,-2.586126779,3.02E-05,,
6529,-2.301814021,3.03E-05,,
84168,1.876989476,3.03E-05,,
170371,-3.782540984,3.06E-05,,
3756,-2.818781701,3.10E-05,,
64423,-2.53067877,3.10E-05,,
815,-7.486519234,3.11E-05,,
6493,5.126676863,3.11E-05,,
116173,-4.046836893,3.11E-05,,
5426,1.978662961,3.12E-05,,
89801,-2.199861538,3.14E-05,,
1298,-3.386530732,3.15E-05,,
3385,2.839028576,3.15E-05,,
2787,2.152781962,3.19E-05,,
28965,-6.019985978,3.21E-05,,
10349,-2.585074124,3.21E-05,,
26353,-2.664216899,3.22E-05,,
221476,-4.752127965,3.22E-05,,
11339,3.208678377,3.22E-05,,
2561,-7.550324734,3.22E-05,,
253039,-2.398247022,3.22E-05,,
58472,2.534679028,3.26E-05,,
5961,-4.245695514,3.26E-05,,
3217,8.402459776,3.30E-05,,
169792,2.346283658,3.32E-05,,
5531,1.710070204,3.33E-05,,
54715,-6.389783707,3.33E-05,,
4214,1.93116106,3.35E-05,,
1622,2.622291236,3.36E-05,,
57188,-3.257533671,3.36E-05,,
3162,3.726281048,3.36E-05,,
10000,-1.811077881,3.36E-05,,
4860,2.018479181,3.37E-05,,
58476,-3.223149197,3.38E-05,,
29116,-2.415010477,3.41E-05,,
650655,-2.439444686,3.42E-05,,
90007,2.014750014,3.43E-05,,
64855,2.521500166,3.44E-05,,
3679,2.183141896,3.51E-05,,
55700,-1.904605029,3.52E-05,,
29091,-3.455418864,3.54E-05,,
9401,3.302687311,3.55E-05,,
5346,-3.288876633,3.58E-05,,
2162,4.585960125,3.60E-05,,
23338,-2.490759515,3.61E-05,,
28513,-6.285652891,3.62E-05,,
2444,-3.401030501,3.63E-05,,
11098,3.023690122,3.63E-05,,
6252,-4.101772385,3.66E-05,,
885,-7.674024727,3.69E-05,,
54602,-2.188162433,3.69E-05,,
8341,2.341649257,3.69E-05,,
2256,2.336962024,3.71E-05,,
4051,-5.063580787,3.72E-05,,
84333,-1.727588835,3.80E-05,,
256021,2.954196706,3.81E-05,,
10615,2.896920828,3.81E-05,,
5198,1.739446087,3.83E-05,,
967,1.913069113,3.89E-05,,
54386,-1.750728944,3.92E-05,,
6415,-1.617594079,3.92E-05,,
91703,-3.986236136,3.93E-05,,
100507246,2.013947488,3.94E-05,,
50865,-2.369257609,3.95E-05,,
58475,2.703936532,4.04E-05,,
1261,3.572075258,4.04E-05,,
143098,-4.766907938,4.05E-05,,
6258,-3.633900972,4.06E-05,,
23620,-3.926661035,4.12E-05,,
7109,-1.809156946,4.13E-05,,
7444,-4.01587013,4.13E-05,,
441194,1.776647517,4.15E-05,,
23253,-1.568968325,4.20E-05,,
2358,3.865290313,4.23E-05,,
29927,1.799518474,4.25E-05,,
79816,3.337580485,4.26E-05,,
2903,-6.364134397,4.28E-05,,
56172,-1.938707379,4.29E-05,,
4237,7.676745516,4.30E-05,,
5427,2.78698262,4.30E-05,,
3091,1.777738299,4.32E-05,,
602,3.782934213,4.35E-05,,
201456,-2.568575771,4.41E-05,,
79957,-2.83333337,4.42E-05,,
51085,-3.193755091,4.43E-05,,
56940,-1.736834048,4.48E-05,,
728833,3.130538324,4.50E-05,,
102724890,3.442002208,4.50E-05,,
27091,-2.59324588,4.55E-05,,
6876,2.546890953,4.56E-05,,
2706,5.512042193,4.56E-05,,
100287225,-5.14532073,4.57E-05,,
11000,2.036306033,4.60E-05,,
5101,-3.155357573,4.63E-05,,
90673,-1.973959639,4.64E-05,,
2152,2.859373592,4.66E-05,,
113791,-2.274768542,4.67E-05,,
64208,-4.209117596,4.73E-05,,
57584,-1.831855032,4.74E-05,,
79955,-3.388949011,4.76E-05,,
6520,1.924173811,4.77E-05,,
1287,-4.362915591,4.78E-05,,
64123,2.95399082,4.83E-05,,
54918,1.749122495,4.83E-05,,
9481,-2.768037798,4.84E-05,,
283335,-2.679205518,4.86E-05,,
8438,2.858459043,5.01E-05,,
962,3.703199423,5.02E-05,,
10076,-2.292288709,5.06E-05,,
5251,3.085423135,5.09E-05,,
93323,2.273460986,5.09E-05,,
6657,2.117178255,5.09E-05,,
9990,-1.544282102,5.10E-05,,
6646,1.717279335,5.11E-05,,
51351,2.040665287,5.11E-05,,
399671,-2.656711861,5.17E-05,,
9459,1.954007449,5.17E-05,,
22989,-3.829031185,5.19E-05,,
154822,9.029205039,5.23E-05,,
5721,1.815816521,5.26E-05,,
2729,-2.187854576,5.26E-05,,
79980,2.127461595,5.28E-05,,
2747,-2.58992446,5.30E-05,,
9636,2.800275232,5.30E-05,,
7405,-1.928087117,5.31E-05,,
5244,3.660803532,5.33E-05,,
5054,4.83164027,5.36E-05,,
23554,3.625695209,5.44E-05,,
