entrez_id,logFC,PValue
7177,2.622670186,0.049790547
56674,0.470901809,0.049807425
9733,-0.297272542,0.049866733
102724360,0.87877868,0.049973583
91663,-0.659948767,0.050040304
100128385,1.858296924,0.050043851
128553,-1.061520355,0.050049492
58490,0.312275171,0.05007931
56914,4.967192454,0.050081581
130916,-0.261212396,0.050149842
10294,-0.315015721,0.050179537
106699570,0.973171493,0.05020734
51594,-0.42566857,0.050231917
29997,0.519908817,0.050384448
2030,1.738206249,0.050420917
23213,1.756108041,0.050437544
2875,-0.844185523,0.050485206
56947,0.353309268,0.050493183
283629,-0.736881242,0.050695068
54985,-0.469522456,0.050698832
80055,-0.523552771,0.050741605
5345,0.857102315,0.050788482
10734,-0.651386661,0.050839779
285830,0.890851692,0.050968805
55589,0.639941447,0.050969775
84848,1.145679705,0.051126747
101927765,0.746683973,0.051262724
55142,0.398459607,0.051292282
2135,0.377860775,0.051332233
65005,0.334876382,0.051336996
79174,0.555131845,0.051348226
3622,0.447651415,0.051396289
5130,0.361371178,0.051402519
196294,0.698048421,0.051418061
400511,1.044585172,0.051426908
175,0.574311216,0.051436545
55173,0.411998696,0.051479604
92285,0.410177507,0.051598405
2673,-0.464837664,0.051627521
9945,1.116937033,0.051637053
860,1.216272481,0.051660221
6829,-0.349585077,0.051676094
387338,0.286759005,0.051690052
26234,0.46426161,0.051704079
51460,0.49995472,0.051706376
27000,0.434377477,0.051774326
5428,-0.362664348,0.051803885
79706,0.379723824,0.051804502
1833,7.298336379,0.051842982
486,1.030560254,0.051845899
29110,-0.33015363,0.051861
22827,0.387313319,0.05187883
138009,2.183377799,0.051887436
54971,0.332683912,0.051933894
1436,0.958561403,0.051946632
10042,0.44783984,0.051948403
25949,0.351802024,0.051957009
10916,0.492480578,0.052067271
3067,2.040902672,0.052092469
5207,0.712940214,0.052114337
3909,-1.103652349,0.052171525
79677,0.518717526,0.052188552
219595,-1.320297031,0.052279842
9827,-0.534065127,0.052331436
100129464,1.586040662,0.052365464
23301,-0.4193245,0.052371755
5394,0.3663619,0.052388492
5157,1.528289377,0.052446559
25953,-0.436173052,0.052504555
101927905,-0.62039696,0.052537873
760,0.930126951,0.052621312
100128325,1.512952883,0.052634569
9182,2.170626358,0.052651759
137492,-0.300263008,0.052672813
116541,0.789162054,0.052741858
720,1.132655228,0.052759744
57105,0.809392609,0.052762498
4600,1.313556745,0.052772404
2587,1.696609451,0.052781325
5364,-0.629640578,0.052804908
433,1.23393422,0.052837973
4731,0.347592646,0.052903978
696,2.282560923,0.052911787
283663,0.826437612,0.052938704
1493,2.320176852,0.052941202
3872,-1.521112557,0.053001138
100309464,5.178756319,0.053039653
80317,0.356295908,0.053056914
2256,1.065640066,0.05305988
1757,-0.816744372,0.053088477
11140,-0.301441906,0.053145566
4330,-1.128609697,0.05325413
4778,1.162805937,0.05327102
91694,0.464845341,0.053289133
25929,0.325358351,0.053301696
84913,0.927753888,0.053346738
4059,0.717028305,0.053363211
101060691,-0.417329094,0.053440012
2979,-0.822945287,0.053453016
100862662,1.472580835,0.053460312
196528,0.421593202,0.05351427
651430,-0.6658665,0.053530433
64901,-1.327945173,0.053548165
26835,3.16271005,0.053557707
54707,-0.262702481,0.053627021
388630,1.613469846,0.053677749
285908,0.871602036,0.053680846
5624,-0.84550894,0.05375432
84752,0.701119486,0.053766416
27250,-0.467432239,0.053853678
197320,-0.522349054,0.053904115
91574,0.324442529,0.053991828
163732,-0.750536983,0.054001274
6731,0.656710409,0.054051316
116535,1.26732467,0.05409506
4000,0.720099185,0.054106623
29785,0.806202382,0.054129227
55178,0.369217948,0.054145633
84986,0.584404493,0.054165055
64320,0.321332365,0.0542117
81691,0.834692192,0.054217478
4189,0.609192097,0.054342796
79661,-0.695393705,0.054371454
59272,1.179340844,0.054411249
84996,0.698756359,0.054414112
2295,1.009474647,0.054460777
3920,-0.495690459,0.054479234
10175,0.539618646,0.054501368
388115,0.809666389,0.054576393
8301,-0.320391253,0.054577083
115992,0.371209584,0.05460051
5817,-0.475573029,0.054666181
442213,1.256556388,0.054675256
3652,0.3948528,0.054733248
221472,0.876329369,0.054807938
79798,-0.394214674,0.054825041
64802,0.419728146,0.054897649
65993,0.403707157,0.054903674
347273,-0.846927454,0.054978111
53919,-0.952181555,0.054985501
2070,1.877270314,0.055006631
124491,0.428931676,0.055076736
152006,-0.456513608,0.055103707
83729,1.984474024,0.055160893
3305,-0.422316682,0.055190171
80704,0.744095175,0.055193939
652968,0.700757025,0.055203538
349565,0.869831453,0.055257264
629,1.302577418,0.055296554
9633,-0.965517589,0.055347503
8061,1.319951631,0.055441504
79091,0.374715055,0.05544442
114789,-0.540638985,0.055448661
64114,0.709951454,0.055499608
57580,-0.57016645,0.055534112
8708,-0.714877785,0.055600907
56996,0.506563025,0.055630185
29841,-0.886678948,0.055710961
256691,1.370293384,0.055716546
50485,0.272508301,0.055842286
57801,0.921012925,0.055877262
83860,-0.424862509,0.055881406
64928,1.025246828,0.055938908
10389,1.034419555,0.055941291
8793,1.004481339,0.055969507
10049,0.308496256,0.055970114
4013,0.664328924,0.05603241
5716,0.404095448,0.056055146
400685,2.088807823,0.056083067
219537,1.141225249,0.056132202
106480429,1.391519259,0.056139032
3856,2.029452364,0.056207752
65012,1.8967319,0.056252806
150677,2.212135551,0.056273189
9325,0.45996386,0.056338229
9562,0.429614957,0.056339088
124222,-0.641014108,0.056350809
56133,1.495336837,0.056428286
25914,0.527037133,0.056444636
2314,0.4261939,0.056446712
23293,-0.489283501,0.056478163
4881,1.489089207,0.056493555
7082,-0.44743723,0.056586093
3875,1.835495307,0.056804828
151827,0.9026077,0.056824504
11093,-0.715925808,0.056898761
100128239,-0.689052322,0.056956899
27284,0.976673126,0.056972127
338773,1.016317104,0.05704612
23450,0.400076704,0.057060256
64859,0.980965764,0.057074694
10517,1.276329648,0.057117419
2582,0.405230903,0.057120498
27143,0.613838363,0.057139945
80789,0.301687214,0.057178052
55345,0.765108761,0.057215372
79648,0.288424975,0.057216062
10560,0.557963858,0.057248419
9092,-0.422523832,0.0573318
84824,1.795325206,0.057351293
388564,0.857741096,0.057423093
27246,-0.29175726,0.057456456
22925,1.530918678,0.057533819
7562,-0.485779946,0.057628306
3670,6.399403863,0.057689983
90523,-1.191134785,0.057697452
3008,2.182726007,0.057756109
10528,0.399233736,0.057808859
9025,-0.414087095,0.057849725
164118,1.614108657,0.057882156
100329135,1.022298615,0.057913013
23126,-0.443474804,0.05802629
84456,-0.513387317,0.058092266
100507564,0.754954177,0.058181346
5036,0.341040079,0.058204854
11131,1.708515121,0.058220049
4599,1.398123875,0.058244735
83460,0.516410081,0.058317408
161502,2.086907289,0.058434137
3576,2.094717565,0.058480873
51073,0.418140677,0.058610872
253018,0.75374561,0.058708333
79465,1.02545839,0.058775355
51646,-0.446474829,0.05880405
10736,2.095774923,0.058830689
4794,0.451025944,0.058897652
255783,0.765489034,0.058929404
84874,-0.433632081,0.058970259
105370941,0.782180468,0.059034653
8216,-0.392946691,0.059044154
8906,-0.652261059,0.05905764
101927377,1.07872017,0.059071397
57150,-0.557758618,0.059102219
8685,2.461849878,0.059118035
51207,-1.177116436,0.059203441
23411,-0.373063081,0.05923695
79047,0.667345262,0.0592635
7090,0.535990514,0.059269151
29952,0.525058885,0.05937247
84812,0.527626961,0.059378735
23237,1.291412985,0.059392549
54853,0.280629413,0.05942979
6598,0.443486599,0.059442755
400541,3.330773054,0.059474025
25840,0.861426739,0.059501231
11264,0.485036626,0.05952878
350,2.67568604,0.059539307
9054,-0.360430923,0.05954509
79142,0.335731138,0.05954847
3017,0.962158014,0.05957926
55210,0.498089056,0.059709408
8528,0.744118286,0.059781292
100505681,0.597427939,0.059785197
442319,-1.459577072,0.059916549
101928205,1.00022299,0.059922534
285154,-1.249417636,0.059946615
57187,0.397465862,0.060053649
25786,-0.577534341,0.060055918
79080,0.38323642,0.060085539
26973,-0.34966065,0.060114981
51540,0.427710896,0.060131999
100129995,0.945721058,0.060132733
100505894,0.613375595,0.06014177
200844,-1.219204546,0.060189533
6419,0.427423187,0.060217781
101929549,-0.861713976,0.060245035
2081,0.538558333,0.060282341
9068,1.390671111,0.060382061
90874,-0.683518942,0.060385805
54925,0.414783884,0.06038993
51050,1.640177656,0.060414684
388962,0.53989021,0.060429867
7401,5.104527712,0.060442876
4724,0.51226383,0.060464752
6450,1.070807764,0.060481046
3730,0.912984143,0.06048327
92840,-0.573289652,0.060489933
6123,1.004013503,0.060528137
90507,0.432494562,0.060538679
84627,-0.893503254,0.060591725
677775,2.891542332,0.060606738
100287616,1.435315453,0.060618576
128977,-0.406586362,0.060694464
132671,1.66037657,0.060700407
1340,0.532332181,0.060774747
606495,0.499640775,0.060828001
566,-1.073132106,0.060857205
100506178,1.092207245,0.060878338
9282,0.397104612,0.06088812
10552,0.393785759,0.060915215
113230,-0.627058037,0.060948987
4331,0.396957905,0.060978176
404734,0.458491762,0.061048696
23063,-0.341263315,0.06107875
6767,0.383476612,0.061120232
205251,0.7157872,0.061129417
5504,-0.362174809,0.061149856
441549,-0.731926662,0.061181888
84720,0.398292467,0.061236338
1592,-1.396417826,0.06130315
80851,-0.292168025,0.061335235
6570,1.952522665,0.061363523
107984773,0.64687927,0.061389187
100419170,1.451215313,0.061389462
54476,0.404747017,0.061436513
22878,-0.297826489,0.061481474
7741,0.377045893,0.061490493
2627,2.400779631,0.061522849
6997,-1.002284586,0.06156535
100874048,0.799947726,0.061584354
4879,2.860335675,0.061626753
196264,0.622540518,0.061655673
51314,1.264851223,0.061687241
2810,-1.221774454,0.06170683
101752399,0.944637985,0.061865724
2729,-0.470404962,0.061894945
7060,1.475607281,0.06191301
29109,0.558710055,0.061934558
54830,1.784071058,0.061951875
3611,0.520604935,0.062043991
28966,0.358905028,0.06206343
57696,0.381697217,0.062180173
100289098,0.752794112,0.062201591
285401,1.979023004,0.062217361
390927,-0.518780381,0.062299595
5021,1.296486523,0.062328203
2847,-1.013692356,0.06238247
57480,0.732732506,0.062437809
285343,0.376147327,0.062520924
6478,0.341989039,0.062526239
30813,-1.032954253,0.062555316
7307,0.842672244,0.062597606
55213,-0.388131863,0.062713492
84190,0.491992493,0.062722407
1999,1.451332178,0.062845393
101928673,0.612215299,0.062846591
129530,0.875504899,0.062863355
54477,-0.797755419,0.062878245
286075,-0.41330887,0.062932077
5283,0.456654444,0.062975058
23491,-0.888648797,0.063043427
11235,0.546057533,0.06304449
151987,-0.255792498,0.063063159
81545,-0.233793277,0.063126671
50840,-0.521334372,0.063164112
930,0.913740908,0.063174163
4037,-0.505868567,0.063206866
55278,0.870855993,0.063209761
57234,0.529761858,0.063215872
25807,0.440119429,0.063244678
587,0.465751927,0.063255637
64755,-0.29832552,0.063387168
84859,0.389172355,0.063434253
79786,-0.373759355,0.063457683
101929733,1.412816585,0.063459272
158219,-0.587189503,0.063476587
9889,0.533858832,0.063494561
4924,0.444854904,0.063522994
23484,0.365884705,0.063576283
51010,0.404438976,0.063636038
100507098,0.837925858,0.063744711
387640,-0.640704201,0.063753394
8202,0.418399433,0.063754675
6727,0.481020862,0.063763424
9866,-0.640064551,0.063803495
284434,-1.009828885,0.063838496
1368,1.407340818,0.063907728
8436,-0.868239926,0.063933723
9306,0.425565717,0.063949042
26145,-0.40744881,0.063959871
84134,-0.377925949,0.064044392
64078,1.526499319,0.064108991
5356,0.253270798,0.064149751
388677,0.817444269,0.064178869
388165,-0.713701583,0.0641876
1745,-1.232106021,0.064268188
9043,-0.370067392,0.064316829
85464,-0.527794504,0.064459427
101927559,-0.585076015,0.064499275
51265,0.503258299,0.064524091
22905,-0.550466514,0.0645488
54865,-0.426204105,0.064600636
5892,0.307997123,0.064648657
65980,-0.286311646,0.064764823
2049,0.83120564,0.06478267
126661,0.91828359,0.064791231
6374,2.304567978,0.064800045
4300,-0.682595154,0.064808398
134147,0.596760212,0.064958726
100129361,-0.337979156,0.064964946
11187,-1.161701896,0.065056171
1815,-0.853036132,0.065130467
340156,-0.562824038,0.06515166
8372,-0.516750945,0.065163022
286207,1.118253586,0.065217188
87,0.824484093,0.065267134
541578,0.297737822,0.06526972
144715,0.755054559,0.065300629
7442,-0.871866452,0.065321285
121227,1.202645359,0.06537553
8743,1.020570173,0.065421235
643338,-0.700930865,0.065452994
5458,2.996387204,0.0654711
100506070,-0.665525206,0.065488738
23029,-0.324271127,0.065524686
387509,-0.969199864,0.065572754
55716,0.445787601,0.065661419
7037,0.61527196,0.065726216
3269,0.885107241,0.065730081
55743,0.349352648,0.06579142
101928931,-0.899313228,0.065799834
113146,-1.195037785,0.065804304
100009676,0.436953585,0.065827136
81796,1.553534866,0.065936489
10525,-0.369090261,0.065976451
339398,-1.195443367,0.065990718
100131193,-0.655669197,0.066000015
286527,0.752846068,0.066000887
10445,0.330163393,0.066047533
93183,0.385115583,0.06605335
8698,0.963343175,0.066259978
26032,-1.296242155,0.066276281
4509,-0.603583697,0.066384148
8313,-0.492075462,0.066385841
387885,1.843108036,0.066419976
2328,1.095661123,0.066423362
128439,0.565963751,0.066492075
3975,2.73637594,0.066516202
5875,-0.326930034,0.066542333
654364,0.864970525,0.066671547
100287896,-0.420678951,0.066763539
340075,1.741101613,0.066879418
3184,0.398682338,0.066884835
102724560,1.680430326,0.066891949
133396,3.577023855,0.067022581
7273,-0.78228476,0.067024221
653677,-0.666176105,0.067033514
51302,1.070844304,0.067065835
23530,-0.340837736,0.067131381
84310,0.548896211,0.067140553
10268,1.272846217,0.067249313
7165,0.328243024,0.06726824
1030,1.8622618,0.067298869
84942,0.389685407,0.06733962
84818,0.586357627,0.067343906
10497,-0.482903566,0.067382087
58476,-0.613656552,0.067450161
148223,0.497397068,0.067453904
283219,-0.372727883,0.067479929
57048,0.596436212,0.067505587
10202,-1.091939453,0.067519892
83987,1.226311055,0.06754266
3297,0.369894042,0.067576028
722,3.289683365,0.067627849
9442,0.517863363,0.067660595
64398,-0.417271448,0.067680574
101929335,-0.932686437,0.067709615
55651,0.480423737,0.067729308
57146,0.633129557,0.067752844
10575,0.380289743,0.067755775
79913,0.358613364,0.067843414
283487,1.013857048,0.067845355
4817,0.304657537,0.067848567
54742,-0.976259319,0.067965675
7421,1.466015673,0.06799153
27285,1.085425765,0.068066234
85019,-0.419012648,0.068096222
9791,-0.285268438,0.068198855
254552,0.657316295,0.068211577
100532732,0.818600798,0.06827283
51465,0.309380287,0.068282789
4350,0.563256323,0.068391395
9242,-1.195873353,0.068402044
2967,0.259614148,0.068404939
27063,2.000208591,0.068453841
84864,0.481555928,0.068506051
100129716,0.696937531,0.068512839
401022,-1.05000112,0.068622574
22917,1.331017902,0.068648103
28957,0.580610982,0.068719516
150568,-0.782057527,0.068757987
23244,0.262084334,0.068768217
64225,-0.34713459,0.06879736
10539,0.517163019,0.068930737
55667,0.453314328,0.068941063
378805,-0.574627728,0.068946777
6433,-0.407619361,0.068953213
4061,-0.733017207,0.068971896
80008,0.872594851,0.069077586
147011,0.724919535,0.0691084
101927653,2.517630044,0.06911524
118738,-1.386906941,0.069211776
114822,-0.691343595,0.069267219
100529251,0.618031168,0.069282383
153129,0.286267778,0.069577937
6521,-1.245055392,0.069638841
2180,-0.721390261,0.069658688
158376,0.712745104,0.069674711
2048,0.79976349,0.069680091
348303,1.495884829,0.069773501
150696,-0.825355174,0.069815492
121006,0.925924517,0.069834722
6642,-0.284149986,0.069890149
5783,0.596473255,0.069891233
26528,-0.367997562,0.069898249
6236,-0.902502449,0.069945229
83787,0.411636681,0.070019735
7143,-1.192470433,0.070129598
10404,0.701703474,0.070204107
400941,1.43832364,0.07022932
84636,2.35957229,0.070236242
54551,-1.018844292,0.070254897
8943,-0.410288913,0.070285589
200895,-0.446251656,0.070331301
4673,0.34997125,0.070353588
57711,-0.354234587,0.070429705
6817,-0.872000842,0.070443159
85406,-0.312757498,0.070481318
6257,-0.268133997,0.070642607
4311,2.40107035,0.070670321
253430,-0.456017573,0.070744373
114799,0.350254141,0.070843098
7726,0.349794464,0.070864207
5121,-1.180594242,0.070882052
55251,0.694150394,0.070898527
139212,3.457412999,0.070953716
252839,0.419380736,0.070955307
196,1.038072757,0.071053878
59339,0.381582976,0.071073013
126917,-0.536588365,0.071089342
973,1.166905637,0.071109943
7166,1.205877006,0.07111866
92104,0.612736287,0.071133863
81621,1.535313084,0.071167055
5700,0.32819125,0.071250458
5167,1.084052789,0.071259625
3418,0.369441177,0.07142864
151313,-0.644538033,0.071429349
100529215,0.65096994,0.071466907
349075,1.496199838,0.071474772
92822,-0.531152691,0.071520708
11170,-0.808177622,0.071527148
5899,-0.369043236,0.07156593
100289361,0.88886586,0.071588736
206358,-0.541102667,0.071607829
150142,1.278846215,0.071612195
387882,0.613773948,0.071646209
79442,-1.08012204,0.071667607
259294,0.87088112,0.071699276
8645,1.689003375,0.071704733
730130,-1.231184977,0.071741855
10326,1.204452001,0.071742619
4361,0.314582197,0.07175643
6810,-0.289917915,0.07177338
6349,-1.270900111,0.071784765
58985,1.553542465,0.07181833
6513,0.70596837,0.071847557
9991,0.453031233,0.071894095
9617,0.470297235,0.071911566
5257,0.341527681,0.071915104
100507475,0.765227786,0.071957407
5292,0.707129141,0.072005707
100131434,-0.789856212,0.072009823
51204,0.36795369,0.07202015
1043,1.334997583,0.072020626
132949,0.544519235,0.072032368
7919,0.58589332,0.072075772
2308,0.684445069,0.072124215
51027,0.523172633,0.072173949
8243,0.500675292,0.07220519
23039,-0.310954459,0.072209973
92305,0.411486215,0.072249893
55739,-0.442870378,0.072259992
593,-0.425597021,0.072287146
4857,0.721927294,0.072304855
84333,-0.520832787,0.072322149
146712,-0.389986416,0.072362682
6258,-1.177134514,0.072389143
101926926,1.196223828,0.072426295
64324,-0.405355037,0.072471167
23544,-1.082482375,0.072506035
284217,1.285359703,0.072563291
7056,1.120194731,0.072809816
1182,-0.387497711,0.072820913
51274,0.3615451,0.073042626
7403,-0.363984558,0.073069554
100852410,0.574665713,0.073075397
57507,0.457217293,0.073110259
84417,1.384778902,0.073195995
3554,1.382962289,0.073254023
4677,-0.274286024,0.073259366
440689,0.961015403,0.073276495
84991,-0.310303054,0.073277841
164668,1.026051301,0.073325631
353088,0.419451916,0.073338199
255809,0.930914534,0.073381604
284361,0.425572422,0.073391864
23225,0.738348464,0.073396733
140711,0.716151972,0.073427742
55328,-0.66326905,0.073443532
28513,-1.281452749,0.073502845
11228,0.661609549,0.07353681
9638,-0.541661672,0.073605245
1537,0.539986943,0.073730886
3321,0.865701262,0.073739617
387264,-1.143649523,0.073777514
4799,-0.377312692,0.07379234
51014,0.388902355,0.073804042
57573,-0.509833287,0.073826284
57396,-0.364364151,0.073889696
84901,0.354588106,0.073928034
55770,-0.33132648,0.073983272
10924,0.728073268,0.073998147
26035,-0.485605241,0.074045917
5589,0.385238102,0.074095937
84264,-0.628308306,0.07412785
388931,0.590625134,0.074165306
2069,2.636504801,0.074167092
2098,0.379275858,0.074207228
79153,0.697395496,0.074233619
55713,0.617668568,0.074286412
101929780,0.581741281,0.074294746
92715,0.430565021,0.07435468
79768,0.475831529,0.074363704
101060544,0.820180127,0.074417232
54505,-0.258831244,0.074609316
28962,0.456069282,0.07466036
4151,1.304151624,0.074662814
101241892,-1.183881727,0.07476927
693155,0.883865552,0.074775878
638,1.000796077,0.074836439
80745,0.400424222,0.074901141
6195,0.619139128,0.074914266
10993,-0.848180282,0.074915239
4049,1.013087449,0.075055146
54986,0.547960455,0.075198279
8766,-0.26585031,0.075200555
91748,-0.478861699,0.07520503
343413,1.133874108,0.075221717
100507557,-0.49934824,0.075229779
25845,0.335222976,0.075244353
163259,-0.555031777,0.075246501
55255,0.360361805,0.075469186
53905,-0.680689355,0.075501084
101927481,0.690769597,0.075558198
283989,0.422242895,0.075634945
110599563,1.932678321,0.07570838
222235,0.654018,0.075740897
55160,0.514387008,0.075768089
8812,0.454632484,0.075825081
85437,0.451872788,0.075895488
5498,0.388434873,0.076172244
101927667,0.829968156,0.076195129
966,0.600563349,0.076214069
110806272,0.605713867,0.076304934
254394,0.327901118,0.07632189
167465,-0.705024322,0.076330858
51729,-0.258165664,0.076407368
64429,0.328880749,0.076419554
6383,0.880261381,0.076436179
100287559,-0.883993595,0.076450854
57488,-0.421108228,0.076501086
84624,2.120158243,0.076536205
138199,-0.334722158,0.076538351
4899,0.292246682,0.076551709
10863,0.832734001,0.076599464
92609,0.459877273,0.076609317
1846,1.130697801,0.076663104
54932,-0.466067884,0.076741308
10489,0.268181578,0.076923111
136051,-0.405306551,0.077020572
9632,-0.446232,0.077035896
100131814,0.724444581,0.077046482
139322,-0.359864378,0.077089773
10919,-0.437543444,0.077199763
1646,-1.176293129,0.077216443
3476,0.359305559,0.077278285
10298,0.382632191,0.07735212
145173,0.692970579,0.077353219
83715,1.477932974,0.077416945
155038,0.759778761,0.077474749
9219,0.321214397,0.07749059
3643,-0.477172796,0.077500728
5562,0.313617025,0.077535178
5507,-0.623346187,0.077598368
3651,4.260979954,0.077600305
85002,0.737376202,0.077667115
22862,0.425295253,0.077670815
7425,-1.346560054,0.077785152
832,0.323498197,0.077793662
51439,-0.323657163,0.077927544
9774,-0.312907537,0.077934842
85329,1.360104409,0.077999522
84766,0.80311415,0.078065881
401431,0.619914973,0.0780814
56993,0.578322796,0.07808875
729830,-1.065963862,0.078165255
51535,0.29252639,0.078177073
7769,0.462594878,0.078188458
57091,0.904589731,0.078358164
83992,-0.674631872,0.078374919
9320,-0.281024447,0.078428186
9545,-0.462440415,0.078433805
5450,-1.008287212,0.078515247
2829,2.036136101,0.078822283
645,0.626247189,0.078895461
10324,-0.543555264,0.078935423
100294362,-0.602508671,0.078955139
1801,-0.313637589,0.078982145
5147,0.44465018,0.079000561
102724246,1.110966765,0.079007103
7443,0.506091287,0.079071262
7274,-0.879944293,0.079167112
58538,1.091170875,0.079208245
23307,0.343481658,0.079229227
2963,0.40843559,0.079282411
2264,1.038871175,0.079283536
65983,0.709698229,0.079299211
7697,0.478611547,0.079352308
7549,0.270029088,0.079390842
101927420,0.683625859,0.079397511
55592,1.044454352,0.079438068
256329,1.079765042,0.079455165
51147,0.581486538,0.079506757
339535,2.22099808,0.079510371
11214,0.548027858,0.079554723
64852,0.425253298,0.079574653
400084,1.920924142,0.07958388
7033,2.193150728,0.079637881
353274,-0.451491422,0.079654398
7159,-0.380697394,0.079753541
57157,0.438181416,0.079809041
22944,-0.341225725,0.079887292
51247,-0.318240933,0.079941095
101928424,-0.76981791,0.079947043
79834,-0.445233191,0.079953012
196446,1.189127646,0.079982244
3822,2.368059403,0.080050475
79685,-0.278453247,0.080191409
91942,0.500876797,0.080192354
104355289,3.369255969,0.080208497
342371,-0.399281053,0.080222586
55812,-0.372646026,0.080240638
400746,2.157104094,0.080258706
11064,0.534450274,0.080285008
79770,0.452504903,0.08041719
677832,1.538127922,0.080451063
57673,0.718601844,0.080489029
51751,0.821894435,0.080512027
2023,0.477968593,0.080563258
6372,2.66841405,0.0805762
100287932,-0.323620968,0.08059069
7006,1.018089829,0.080635343
55764,-0.359709704,0.080654986
56242,0.499015572,0.080656152
4071,0.773033463,0.080667046
51112,-0.278331684,0.080710498
168537,0.737651794,0.080719077
3728,-0.635380837,0.080758752
55515,1.574968628,0.080777597
60488,0.400067017,0.080785849
441046,-1.043073436,0.08080482
105369490,2.409817642,0.080805502
6898,1.530649482,0.080830044
58158,2.732677107,0.080840547
9183,0.304322989,0.080868529
7709,-0.360920475,0.080881173
5378,0.318147411,0.080925578
84335,0.332198405,0.080962985
116983,-0.672061884,0.080965715
6357,3.349032654,0.081080279
284756,0.852935368,0.081143849
56907,-0.484425776,0.081433219
797,2.301428974,0.081514591
11142,0.590012451,0.081575753
22914,1.689837324,0.081603109
51134,0.412581547,0.081674671
80778,-0.341014236,0.081687125
239,0.514546633,0.081822377
85004,-0.984808011,0.081843842
129807,1.378846596,0.081850581
66005,0.401141007,0.081929731
115811,0.738169198,0.082083874
7571,-0.48810008,0.082103084
51280,0.420280809,0.082184156
7247,0.253877382,0.082200879
101929718,0.796297435,0.082231804
155054,-0.423651136,0.08226089
2671,0.318586596,0.082381636
1760,0.642972235,0.082389507
116844,1.293209216,0.082667107
51093,0.336277033,0.082718433
135398,1.570078514,0.082746049
9023,-0.941898958,0.082775992
4354,-0.467756702,0.082807501
388284,-0.488152874,0.082814937
545,-0.279152154,0.082835989
84514,0.383720409,0.08289878
10069,0.495353266,0.082916386
29937,0.562807916,0.083069222
84332,-1.390487949,0.083083238
83642,-0.422206215,0.083103078
100128338,-1.232643611,0.083219944
2483,0.408582367,0.083228657
6432,0.331972036,0.083265627
55900,0.368373638,0.083282818
7469,0.341411045,0.083295481
6882,0.349894706,0.08341756
51750,-0.564217703,0.083450698
57486,0.304481947,0.083505696
8706,-0.404984548,0.083513634
117166,-0.81613475,0.083565786
3681,1.9460106,0.083583574
2954,0.491731278,0.083606189
3026,1.681651285,0.083712656
3257,-0.518194502,0.08377106
10678,-0.484667467,0.083896297
4646,-0.412808195,0.083915637
54920,0.285156313,0.084071936
79738,0.433296341,0.08416478
3691,1.034527839,0.084268581
8481,0.436855833,0.084297582
148203,0.699996887,0.08435276
254863,0.713468534,0.084395428
23418,0.95700509,0.084402108
63922,0.795790318,0.084435924
1414,0.959235231,0.084484834
25890,1.269014937,0.084604232
6354,2.894525269,0.084673978
23536,0.3381914,0.084692275
3655,0.57855161,0.084700688
127707,2.412429127,0.084931923
57194,-0.630084058,0.084982887
6059,0.29553699,0.084993485
201266,-0.456119107,0.085009217
64072,-0.816850007,0.085060529
54492,0.698510259,0.085081797
5583,0.469904015,0.085197493
170575,0.691442658,0.08520887
26224,-0.331961899,0.085237785
389692,-0.921000286,0.085289506
9968,0.483326105,0.085299066
285141,0.571113072,0.085314254
440078,-0.42277015,0.08532239
130502,-0.470650583,0.085346294
160492,1.409082552,0.085383581
10391,-0.5391394,0.085410595
10591,0.517908378,0.085414243
2767,-0.385314945,0.085503261
4034,0.45858694,0.085589442
26512,-0.311501563,0.085595128
440028,0.890272383,0.085630772
4835,-0.383941147,0.085635654
1501,-0.597656132,0.085655294
83876,-0.739016189,0.085658013
29090,0.295316036,0.085716179
116068,0.318031143,0.085742835
58487,-0.397434799,0.085803009
57461,0.268056147,0.085809246
64800,-0.552595604,0.085874184
117289,0.731937574,0.085925701
56965,-0.370357388,0.085967597
10990,1.827252979,0.08597661
23657,-0.616152702,0.086033372
134526,1.258834849,0.086117765
51531,0.363291435,0.086125821
27291,-0.328195105,0.086134161
84548,0.288235834,0.086288507
128989,-0.404544975,0.086331131
5686,0.428977311,0.086359507
150159,-0.381293607,0.086369789
169166,1.530953439,0.086398147
55005,-0.306076579,0.086477421
4922,3.191527469,0.086519897
93436,0.430577964,0.086635795
55609,0.410049891,0.08665328
128312,-0.982242974,0.086736378
81614,0.314360579,0.086781957
728489,-0.597102825,0.086818731
60491,0.329128437,0.086869263
220001,0.942295272,0.08706447
57089,0.604149818,0.087100791
8623,-0.348069453,0.087113267
728190,-0.55429058,0.087188994
54957,0.39348856,0.087214257
134510,-0.279807531,0.087240151
54431,0.294297241,0.087306652
8630,-0.877674664,0.087324955
80011,-0.276130331,0.087387207
149095,1.108658568,0.087434076
79370,1.003304744,0.08747654
56648,-0.551956582,0.087499973
29851,1.544643352,0.087500564
130497,1.578991869,0.087528654
6461,-0.641099184,0.087580583
2222,-0.418373647,0.087606537
29083,0.413370974,0.087616471
196951,0.502233822,0.087637594
9647,-0.390819959,0.0877352
84925,0.370366981,0.087748141
84916,0.337069162,0.087844895
78988,0.416011279,0.087916493
7738,-0.362571569,0.088000921
10296,-0.216140509,0.088059544
9451,0.371681806,0.08818939
253039,-0.674685507,0.088311171
51450,1.89775804,0.088342854
57805,-0.31621545,0.088390427
