entrez_id,symbol,logFC,logCPM,LR,p_value,FDR
317749,DHRS4L2,0.716782489,2.295383962,1.800496114,0.179652529,0.35366439
56970,ATXN7L3,-0.463017273,6.203894012,1.798164457,0.179934562,0.35416562
3597,IL13RA1,-0.777069452,2.187002865,1.797881415,0.179968833,0.354179101
7072,TIA1,-0.387316749,6.314364415,1.795414715,0.180267823,0.354713469
23514,SPIDR,-0.419474642,5.858184049,1.795126597,0.180302784,0.354728219
54978,SLC35F6,0.454332507,4.945782533,1.793344767,0.180519167,0.355099842
55103,RALGPS2,-0.701896953,3.067685295,1.792898568,0.1805734,0.355152434
114769,CARD16,0.859410602,4.642939249,1.792045781,0.180677103,0.355302294
5356,PLRG1,-0.354975548,5.550033995,1.791515276,0.180741651,0.355353815
10778,ZNF271P,-0.380076193,5.502291089,1.791378241,0.180758328,0.355353815
10262,SF3B4,0.547590035,3.540738154,1.790213671,0.180900131,0.355578466
8543,LMO4,-0.470754498,6.076892324,1.789330588,0.181007745,0.355696844
4811,NID1,0.575123738,5.289513815,1.78926751,0.181015435,0.355696844
100505854,APTR,0.353164773,4.895467586,1.788906085,0.181059502,0.355729318
84318,CCDC77,0.64671558,1.695726722,1.788308871,0.181132346,0.355818309
55151,TMEM38B,-0.369721682,5.415698927,1.788025888,0.181166874,0.355832017
100506660,DDX11-AS1,0.539307672,2.423542133,1.786380921,0.181367734,0.356172367
7555,CNBP,0.312253957,8.184318816,1.786144651,0.181396605,0.35617491
2630,GBAP1,-0.416123655,3.645102091,1.784843411,0.181555706,0.356433121
55131,RBM28,0.459652459,5.157893919,1.784444629,0.181604497,0.356474725
57553,MICAL3,-0.578136392,4.837238946,1.783960484,0.181663753,0.356536854
27089,UQCRQ,-0.383054009,8.415450553,1.783106375,0.181768344,0.356687926
253190,SERHL2,-0.667308777,3.447757212,1.782190251,0.181880606,0.356854004
2752,GLUL,0.630837119,10.7191339,1.781549136,0.181959216,0.356954016
400236,FOXN3-AS1,0.558279457,2.713818275,1.779758953,0.182178928,0.357330758
645332,FAM86C2P,0.614717133,1.527206342,1.778784044,0.18229871,0.357511408
22905,EPN2,0.397629713,8.192784954,1.77823669,0.182366,0.357560383
595101,SMG1P5,-1.009750361,3.263181657,1.778130567,0.18237905,0.357560383
7916,PRRC2A,0.477323913,6.470286577,1.777460062,0.182461526,0.35766779
6597,SMARCA4,0.566063007,7.486766192,1.772911696,0.183022144,0.358712293
84464,SLX4,0.457209562,4.10323299,1.772163095,0.183114605,0.358773287
80305,TRABD,0.497598681,4.830581401,1.772069185,0.183126208,0.358773287
11108,PRDM4,0.362565439,4.452711625,1.771985111,0.183136597,0.358773287
2519,FUCA2,0.46941821,5.680242036,1.770984941,0.183260232,0.358961049
7638,ZNF221,0.385486972,4.751705127,1.770731575,0.183291567,0.358967987
5167,ENPP1,-0.653250698,2.489205815,1.770372996,0.183335925,0.359000425
65065,NBEAL1,-0.540707135,4.108720448,1.768972283,0.183509318,0.359189535
64785,GINS3,0.713158368,3.547754975,1.768938123,0.183513549,0.359189535
4705,NDUFA10,-0.334951318,7.771647983,1.768865241,0.183522577,0.359189535
344595,DUBR,-0.465952128,4.39260635,1.768694407,0.183543739,0.359189535
9652,TTC37,-0.372019458,6.211017314,1.768355565,0.183585722,0.359217268
4952,OCRL,-0.477045676,3.932181036,1.767713703,0.18366528,0.359318502
140823,ROMO1,0.406808015,7.983042307,1.766991899,0.183754794,0.359439182
340719,NANOS1,-0.456830621,2.082281592,1.765027782,0.183998629,0.359861644
52,ACP1,-0.431451347,6.696465583,1.764731068,0.184035497,0.359879256
121441,NEDD1,0.460584127,4.570601089,1.764069187,0.18411777,0.35993147
284439,SLC25A42,-0.567995318,2.19710708,1.764067879,0.184117933,0.35993147
79847,MFSD13A,-0.492262176,3.441543823,1.763469846,0.184192306,0.360022371
9870,AREL1,-0.315831169,5.370698967,1.763146894,0.184232484,0.360046416
79694,MANEA,-0.495837849,4.624206954,1.761999377,0.184375327,0.360271062
85028,SNHG12,0.70482316,9.961939626,1.761590948,0.184426199,0.360315956
134145,ATPSCKMT,-0.500610724,4.404634807,1.761335622,0.184458009,0.360323601
100507564,LOC100507564,-0.770708463,1.362026152,1.760534005,0.184557923,0.360464256
64327,LMBR1,-0.501286359,4.373821466,1.759892259,0.184637955,0.360566045
5269,SERPINB6,0.397533172,7.569061439,1.75951139,0.184685472,0.360604317
26205,GMEB2,0.458269261,4.56391429,1.757025981,0.184995901,0.361155843
6390,SDHB,-0.364253029,5.152818714,1.756410785,0.185072833,0.36125143
9508,ADAMTS3,0.694654165,1.547089899,1.756077204,0.185114564,0.361278287
54898,ELOVL2,0.669945038,6.318748695,1.755302864,0.185211475,0.361412813
6676,SPAG4,0.756291356,2.627182051,1.754720326,0.18528442,0.36150054
8930,MBD4,-0.430499022,5.220163275,1.754013065,0.185373029,0.361583024
84231,TRAF7,0.421542445,5.320306529,1.753935996,0.185382687,0.361583024
64582,GPR135,0.519613655,3.356584991,1.753593291,0.185425643,0.3616122
254427,PROSER2,0.75930126,1.575349272,1.752147536,0.185606985,0.361911204
79868,ALG13,-0.532484877,3.601815712,1.751778106,0.185653356,0.36194698
6776,STAT5A,0.456631857,4.820772304,1.74946926,0.185943468,0.362457867
55901,THSD1,0.560579769,2.5428487,1.747467765,0.186195386,0.362894162
64420,SUSD1,0.472392825,5.158078043,1.746949615,0.186260668,0.362966625
51031,GLOD4,0.343151957,5.12863978,1.746039926,0.186375344,0.363135307
285,ANGPT2,0.755575951,5.496728284,1.744015643,0.186630822,0.363578234
2296,FOXC1,-0.682031782,2.941778212,1.743183495,0.186735962,0.363728198
51808,PHAX,-0.284411275,6.453993455,1.741729183,0.186919877,0.364020531
5463,POU6F1,-0.519418127,5.074283042,1.741551108,0.186942411,0.364020531
7617,ZNF66,-0.567134646,4.478058485,1.741169498,0.186990712,0.364059698
677823,SNORA80E,0.667667187,6.698393907,1.74052404,0.187072441,0.364163926
5947,RBP1,0.650270156,8.184431119,1.739984273,0.187140819,0.364232013
7124,TNF,-1.112861562,2.415709297,1.739693713,0.18717764,0.364232013
4131,MAP1B,-0.436182779,9.621058734,1.739580271,0.187192018,0.364232013
10498,CARM1,0.313629346,6.274587533,1.739151476,0.187246376,0.364282903
7107,GPR137B,-0.489714728,6.9925681,1.738552341,0.187322359,0.364375842
100131187,TSTD1,0.585887485,4.396403918,1.738321169,0.187351686,0.364378013
104326058,SMAD1-AS1,0.493007741,6.202623983,1.737148971,0.187500477,0.364468688
11157,LSM6,-0.383915845,3.19895345,1.737077251,0.187509585,0.364468688
84286,TMEM175,-0.423353934,4.462664844,1.737020153,0.187516836,0.364468688
100130348,TMEM262,0.454651619,3.254513585,1.736853886,0.187537954,0.364468688
8566,PDXK,-0.420543038,7.549057787,1.736759611,0.18754993,0.364468688
151354,LRATD1,0.762519031,5.276190297,1.736620366,0.187567619,0.364468688
2200,FBN1,-0.526414106,4.70048451,1.73530736,0.187734515,0.364738117
3398,ID2,0.5118176,6.809553097,1.734336079,0.187858086,0.364923303
3742,KCNA6,0.64564955,2.651802577,1.73362506,0.187948605,0.365044238
157489,SDAD1P1,0.489912293,3.521903345,1.732214011,0.188128395,0.365338497
54518,APBB1IP,-0.705586474,3.829950514,1.731543628,0.188213882,0.365449564
83752,LONP2,-0.384378376,6.005514835,1.730729479,0.188317763,0.365596307
90693,CCDC126,-0.37763506,4.054684964,1.730249411,0.188379049,0.365660323
