entrez_id,logFC,PValue
84154,0.347559604,0.234778946
83855,0.546195326,0.23487054
9531,0.540009513,0.234988175
2906,0.638951273,0.235037984
79140,0.487049785,0.235078607
221687,-0.690390563,0.235215949
10300,-0.512972226,0.235289568
144097,0.601716178,0.235369048
843,-0.558713761,0.235391566
55705,0.330392503,0.235496034
57507,0.420968236,0.235639278
114786,-0.815117641,0.235735664
7318,0.447605561,0.235895936
3200,1.168888233,0.236035992
84866,-0.458557922,0.236083761
83700,-0.371461799,0.236166373
136332,0.407172498,0.236172698
29933,0.698382195,0.236259141
124936,-0.368190541,0.236265239
84314,0.341434903,0.236414345
54487,0.308004908,0.236637444
64089,-0.413200932,0.236657417
3263,0.669337775,0.236720405
23588,-0.296401752,0.236763184
9240,-0.564302707,0.236901479
55578,-0.403156425,0.237064202
221496,0.341539018,0.237241848
100101467,0.322977671,0.237340611
1297,0.999329221,0.237354166
583,-0.381152739,0.237462256
124401,0.549551372,0.237560151
55630,0.56155656,0.237619277
203062,-0.507526407,0.23765061
10054,0.240862949,0.237751944
79832,-0.271114879,0.237819006
150864,-0.483974049,0.237836269
9790,-0.353070104,0.237866619
51562,-0.387864977,0.237899653
488,-0.32444853,0.237953119
83999,-0.472395074,0.237970247
10916,0.347590883,0.238243069
157506,0.823264823,0.238251852
92595,0.665685429,0.238366239
56994,-0.399009819,0.238381548
6242,-0.539668717,0.238454659
1768,-0.825907646,0.238576564
387103,0.511134553,0.238789937
411,-0.470152782,0.238889923
7263,-0.418989481,0.239159829
92609,0.375050315,0.23935062
29125,-0.59213576,0.239435188
79874,0.46653534,0.239474028
29087,-0.328327413,0.239515877
8872,-0.29742128,0.239529809
5805,-0.321906052,0.239699432
23463,-0.382050768,0.239918802
2879,0.325587581,0.239962276
55689,0.453883858,0.239999041
151963,-0.534787852,0.240022965
7248,-0.458804494,0.24002617
309,-0.353153459,0.240072995
91433,0.597431206,0.240087776
56971,0.621347295,0.240259647
58513,0.376022266,0.240371122
3587,0.694302303,0.240410187
23174,-0.334557687,0.240420659
115024,0.396636096,0.240619099
160313,-0.517294428,0.240685351
84079,-0.325477535,0.240768861
4090,0.347621909,0.240769067
55153,0.258457964,0.240808826
6674,0.525497009,0.240910704
9943,0.429794269,0.24096337
2934,-0.526243709,0.240982075
140290,-0.493523102,0.241021933
440026,-0.507829804,0.241361879
8412,-0.528090051,0.241419525
79866,0.508639957,0.241456196
10610,-0.878393509,0.241693368
378938,-0.417345654,0.24178942
8793,0.531493517,0.241844578
196872,0.645732116,0.241864436
3140,0.533105491,0.241877643
51283,0.298897074,0.241950672
56928,0.484217733,0.241985041
83719,-0.435845539,0.242018951
440519,0.585101157,0.242081989
23505,0.43426609,0.24209155
79680,-0.572809647,0.242165106
50838,-0.570671593,0.242251621
400569,0.290379815,0.242345098
64132,0.376471129,0.242365258
5973,0.450706359,0.242415019
84060,-0.464949384,0.242801334
5787,-0.527047675,0.242818004
3714,-0.624557138,0.242837428
23315,-0.353298703,0.242895319
11161,-0.307215401,0.242950682
81888,0.302067861,0.243019339
23682,0.900788125,0.243138633
6094,0.396370147,0.243158753
155185,-0.728268779,0.243356482
1622,0.447658256,0.24349015
23511,0.44444035,0.243516283
8287,-1.236156352,0.243531621
10965,0.499914416,0.243583228
203427,0.564585843,0.243592362
10714,0.382093477,0.243594487
4976,0.351657354,0.243723564
51176,-0.524330613,0.243789501
5901,0.298122499,0.244013088
6916,0.517271773,0.244039762
81876,0.28866646,0.244061332
84163,0.51811876,0.244125623
3394,-0.679415073,0.244295113
3437,-0.640603011,0.244312272
84134,-0.410181534,0.244333671
10240,-0.43867788,0.244342218
8228,-0.515169388,0.244387504
148523,0.537283548,0.244418839
10390,-0.379377926,0.244443533
80304,0.406663079,0.244533482
81671,0.392932739,0.244585123
1831,-0.344208094,0.244733169
4087,-0.322041023,0.244753438
57178,0.422606885,0.244763797
55303,-0.754586969,0.244786001
54531,0.380633455,0.244901626
6240,0.339096016,0.244925498
2215,-0.657073083,0.245001036
56647,-0.272392264,0.245400241
84444,0.659084105,0.24544239
1967,0.290905724,0.245557087
221442,-0.990603903,0.245586121
22880,0.409771467,0.245831346
9332,0.871560473,0.245857495
9562,-0.332800262,0.245936921
11171,-0.247089118,0.246082516
197335,0.584142819,0.246142147
11253,0.464119866,0.246294366
978,-0.579172609,0.246309172
54915,0.305905779,0.246415588
56941,-0.305796461,0.246428363
128414,0.918273692,0.246458838
54491,-0.640504156,0.246469528
197370,0.307962145,0.246583928
7867,0.346567302,0.246594063
25921,0.260730716,0.246594966
80856,0.330749799,0.246693704
100130894,0.312934681,0.24680791
3092,0.440309053,0.247008311
3990,-0.710503726,0.24701578
84909,-0.346099539,0.247051001
5074,-0.654144291,0.247198659
91151,0.372411891,0.247222764
80318,-0.434644564,0.247361105
51114,-0.337220679,0.247561184
5435,0.348970704,0.247604818
80167,-0.530883474,0.247787137
200197,0.521430308,0.247833417
9935,0.623054279,0.248257784
284800,0.65044023,0.248262872
6874,0.426780366,0.248264029
81621,0.75938075,0.248352353
55449,-0.548522924,0.248567215
381,0.382906289,0.248589276
54784,0.444453466,0.248597536
163,-0.395691103,0.248699639
92312,0.927604899,0.249067431
84259,-0.324957615,0.249106384
6950,-0.287411855,0.249163029
25972,-0.294076415,0.249288455
25906,-0.366381015,0.249310715
580,0.357075947,0.249507126
122416,-0.554389625,0.249673433
26100,0.352755974,0.249766392
79050,0.475577433,0.249771392
5688,0.277463105,0.249953825
9056,-0.767712353,0.250102985
25817,-0.71533614,0.25021212
829,-0.464830655,0.250223506
901,-0.420073015,0.250753218
7057,0.706430913,0.250808714
6556,0.746780741,0.25091766
10912,0.692546063,0.250959864
57102,-0.471906147,0.251020809
728888,-0.559950194,0.25105387
56672,0.404039671,0.251064646
1632,0.33554641,0.251115221
84717,0.423735355,0.251305269
57721,-0.365583918,0.251403642
51103,-0.467930789,0.251492806
55286,0.404807818,0.251519367
119,-0.558972652,0.251532658
5338,0.408820499,0.251716955
1639,-0.407779666,0.251765311
53407,-0.266964622,0.251914315
116236,0.399700281,0.25198826
376497,0.408324636,0.252185959
6810,0.387623622,0.25228011
255520,-0.322063038,0.25242865
51341,-0.444287148,0.252510169
339231,0.278893375,0.252512622
55589,-0.520342033,0.252643555
348995,0.255246446,0.252671378
5902,0.276769403,0.252699518
64949,0.468683113,0.252888687
7818,0.266954486,0.253004876
23456,-0.2619761,0.253138382
26528,0.314881253,0.253210749
7019,-0.394568961,0.25327789
55247,0.668804136,0.253328577
50807,0.357267702,0.253370345
388759,-0.607923612,0.253375857
79796,-0.513312521,0.253400371
25930,0.342630149,0.253643006
1630,-0.852711685,0.253665856
361,-0.496212999,0.253745676
284339,-0.639994121,0.253904768
23404,0.319588138,0.254003488
23585,-0.346525783,0.254165099
55971,-0.65923416,0.254254971
554235,-0.765291192,0.254331243
152138,-0.997984203,0.254564969
5980,0.397243618,0.254827918
23743,-0.679147841,0.254945618
55219,-0.332869527,0.255104324
387646,-0.795775014,0.255206601
23300,-0.29207539,0.255330044
79637,0.457493766,0.255438233
27242,0.417767111,0.255566864
51094,-0.490485731,0.25561453
30812,0.837893393,0.25563191
147947,0.390632844,0.255798101
654433,0.767609884,0.25583256
83539,0.722098312,0.255846477
55832,-0.297008113,0.255910354
23195,-0.352158358,0.255993059
115817,0.335624261,0.256055452
80012,-0.47632843,0.256122601
55345,-0.343780536,0.256179153
9683,-0.393793504,0.256198527
85019,-0.371510487,0.256198599
9639,-0.341314012,0.256255953
58509,0.427677966,0.256279673
347734,0.412214068,0.256287998
5162,-0.369335964,0.256320875
11112,-0.293796241,0.25658391
57720,-0.308232142,0.256654653
146705,0.385530928,0.256709602
545,-0.49917953,0.256792961
4200,-0.471538418,0.256858987
79072,-0.47076756,0.256860407
83475,-0.56501862,0.257210279
6222,0.447742264,0.257295665
5271,0.469607703,0.257313583
6835,0.45800378,0.257369469
4542,0.42974997,0.257409947
6199,0.344758469,0.257595817
8459,-0.472018806,0.25780935
81855,0.312487667,0.257900021
64342,0.384211183,0.257901816
653784,0.3940418,0.25790719
5536,0.355455687,0.257933116
56241,0.678674235,0.257984168
221150,0.749207555,0.25798985
5062,0.308798991,0.258151769
10196,0.287168393,0.258210333
51343,0.408200119,0.258214399
5287,-0.7021512,0.258248323
1027,-0.269453908,0.25831015
147179,-0.305446443,0.258494893
9942,0.409239389,0.258512991
222658,0.287877562,0.258617017
101928527,-0.394321565,0.258658603
30818,-0.899675174,0.258681933
148203,-0.465374596,0.258703219
5467,0.323665404,0.258734905
51042,0.359940722,0.258753719
3624,-0.605488806,0.258824482
734,-0.336560171,0.258826289
5362,-0.351227348,0.258858352
9117,-0.31959587,0.258965738
11231,-0.286694186,0.259226397
148268,-0.337369598,0.259350339
79770,0.309716886,0.259389456
30,0.286351975,0.259497834
23469,-0.259648921,0.259592621
23194,0.404277862,0.259803315
10799,0.36417493,0.259963449
51804,0.64997344,0.260198025
29903,0.423358484,0.260342868
91851,-0.803319861,0.260509303
7353,0.252391338,0.26072707
26504,0.306271969,0.260853844
100272228,-0.544045521,0.260935821
1804,0.502374578,0.261042148
8819,0.486589627,0.261064678
80273,0.33796703,0.261264727
10951,-0.408529943,0.261276272
9567,0.326580762,0.261357007
9905,-0.449337878,0.261403422
9883,0.325448738,0.261432991
5027,-0.518854741,0.261544711
23144,0.551494042,0.261545627
56061,0.371659275,0.261778026
79943,0.631072183,0.261843614
606495,0.387235504,0.26196604
4927,0.342396728,0.262173641
79639,0.393680072,0.262248745
6993,0.416224964,0.262520199
221477,-0.216737226,0.262525889
53918,0.285861502,0.262791786
54926,-0.315475093,0.263002812
6834,-0.349739313,0.263096431
2072,-0.392055286,0.263104669
9657,0.289347404,0.26314218
90522,0.322313292,0.263149148
8458,0.363295168,0.263183933
25836,-0.270177534,0.263293057
166379,-0.334487215,0.263411332
10099,0.324637224,0.263534383
677,0.495827236,0.263607639
56888,-0.339220067,0.263742823
196883,-0.606887143,0.263959479
1020,-0.395772161,0.264094837
1059,0.345090303,0.264226064
22929,0.282309902,0.264251124
4055,0.480022582,0.264295817
81929,-0.393600697,0.264297372
55729,-0.352161914,0.264327409
6234,0.286087585,0.264814299
200014,0.330419593,0.26495225
113,0.409802141,0.26506454
9698,-0.247794378,0.265071751
25920,0.360115742,0.265113237
51309,0.380126641,0.265180149
121227,-0.506844817,0.26521658
285268,0.424851274,0.265284212
150684,-0.242775588,0.26530689
10114,-0.445260738,0.265340959
283659,0.628754656,0.265477189
8635,-0.39838428,0.265498516
55759,0.25513956,0.265529493
162387,0.610010496,0.265829514
8895,0.349819052,0.266239653
27163,-0.488873223,0.266395012
54902,-0.264309372,0.266419082
81858,0.435507782,0.266540234
51300,-0.345696171,0.266590487
10023,-0.48599671,0.266605604
84973,0.336933611,0.266730706
93134,0.357333244,0.267083769
643988,-0.659788763,0.267101713
134,0.688040077,0.267361905
201931,-0.377490471,0.267440922
255743,0.939746265,0.267453434
5597,-0.366496367,0.267495842
11006,0.557004317,0.267582174
128989,-0.370937652,0.26760738
10343,-0.491861862,0.267757017
29942,-0.350501369,0.267790725
79078,-0.430418671,0.268058631
57661,0.435213148,0.268097894
57619,0.466611603,0.268123372
121260,0.338389027,0.268258006
100288846,-0.493853414,0.268366274
23483,-0.572512353,0.268409149
94134,-0.391149031,0.268474267
221895,-0.245689837,0.26865516
692099,0.631196372,0.268668197
54807,0.356099978,0.268746651
29789,-0.273062039,0.268849521
93145,0.492496249,0.268926768
8661,-0.312075324,0.268981953
64928,0.333128281,0.26911931
23373,-0.459673229,0.269133155
23136,-0.616081379,0.269376944
136853,0.565199271,0.269799015
26986,0.314134512,0.269854519
56063,0.571979405,0.269988532
22932,0.349136553,0.27006054
22949,0.451899275,0.270068469
4643,0.409827479,0.270124928
162963,-0.32933368,0.270143862
51531,-0.287357635,0.270277051
57593,0.538673803,0.270449391
8820,-0.565958973,0.270659491
115560,0.311959346,0.27074357
126017,0.432785751,0.270836952
9364,-0.36535894,0.27086297
54753,0.476332553,0.270888452
80263,0.366955947,0.271100022
11060,-0.320614566,0.271528364
85407,0.622962127,0.271717869
55906,-0.494980659,0.271736693
147808,0.671426515,0.271785176
6603,0.313600551,0.271896724
83860,-0.289800385,0.271949422
9630,-0.521095528,0.272044189
10944,-0.242319187,0.27205973
55687,0.285907286,0.272102377
128272,0.821396727,0.272129209
109617003,0.541888932,0.272335803
51024,-0.34384526,0.272413429
23541,0.598540706,0.272425966
6657,0.568919495,0.27245032
3633,0.357745372,0.272590452
81622,0.486959639,0.272748574
57592,0.35479353,0.272775246
11152,0.435798687,0.272844616
27032,-0.33928804,0.27293975
6202,0.312448933,0.272949688
5471,0.336242064,0.272951639
160492,-0.607963076,0.273033094
84279,0.355983218,0.273180675
388015,-0.691708919,0.273239757
57409,0.403185689,0.273525533
7531,-0.309231649,0.273635022
23192,0.278936251,0.273663188
26747,0.33658057,0.273690602
4820,-0.350375676,0.273694486
1454,0.375996336,0.273779408
23309,0.427645583,0.273870921
10328,0.250397103,0.273899349
10620,0.477315421,0.273903772
5891,0.350546206,0.274098569
26984,-0.444678481,0.274125959
91582,0.369439983,0.274460809
10825,-0.360515024,0.274488927
58497,-0.321339599,0.274804975
23199,0.582068716,0.274839959
55437,-0.298052867,0.274887047
2053,-0.453209669,0.274931102
79794,0.288991369,0.275073364
1207,0.256437692,0.275139775
148281,-0.689994131,0.275348307
57819,0.277955438,0.275434216
51574,-0.348413315,0.275441653
3836,-0.247678089,0.275586283
5433,0.255274037,0.275680931
29914,0.33142162,0.276091356
7805,0.567197259,0.276136365
57565,-1.049853219,0.276260172
51366,-0.316503663,0.276313043
8745,-0.457756823,0.276333065
90102,-0.411381688,0.276358532
3157,-0.399752271,0.276427641
9553,-0.288247255,0.276538031
115361,-0.656630857,0.276578535
5325,-0.606796905,0.276613617
2186,-0.267512278,0.276623165
26086,0.519917646,0.276670562
144577,-0.349327217,0.276721999
2132,0.566738575,0.276816077
57232,-0.592921333,0.276847296
1186,0.316207552,0.277110426
10542,-0.290294339,0.27723274
83547,-0.360168555,0.277238711
84552,0.476055789,0.277250757
283149,0.521464171,0.277308741
43847,0.628452172,0.277370392
348013,0.507362001,0.277567673
7376,0.375053628,0.277739143
30836,0.299890569,0.277791166
219541,0.298996471,0.277796547
79070,0.459697707,0.277944663
1892,-0.294482387,0.277987605
10755,0.382744672,0.277992103
84879,0.368186401,0.278017366
84273,0.23527115,0.278060932
6732,-0.273376853,0.278107357
8322,-0.419641338,0.278119181
9513,-0.302439303,0.278205462
7644,-0.368354539,0.278254606
54870,0.324711054,0.278382842
11051,-0.312616765,0.278607109
834,0.6613259,0.27875332
57088,-0.484920748,0.278879621
9181,0.353497627,0.279153361
84197,-0.296222807,0.279206926
10008,0.537546553,0.279281339
56940,-0.316480976,0.279392738
131583,-0.418543762,0.279397547
9662,0.396325755,0.27941535
4135,-0.377227394,0.279515059
10607,0.375580639,0.279564823
25900,0.341490245,0.279613908
4647,0.395353596,0.279614288
27077,0.360143449,0.279723183
112939,0.348371789,0.279916655
155435,0.373298485,0.280007972
898,0.655591628,0.2800701
26523,0.344423229,0.280120191
85416,0.657250894,0.280135939
100885776,-0.591791452,0.28021274
1051,0.488460731,0.280277316
100134015,0.561179029,0.280370268
55319,0.287540926,0.28046891
57162,-0.371779016,0.280482524
25946,-0.422352394,0.280643417
125988,0.428585848,0.28078053
150159,-0.289094054,0.280800366
26355,0.403064058,0.280960671
23131,0.300418234,0.280986787
4494,-0.600629355,0.280999657
3399,0.664325098,0.281020699
90550,-0.345386405,0.281178881
2820,-0.25394084,0.281195052
403313,-0.343589237,0.281596312
54862,0.439962381,0.281667296
831,0.313622862,0.281860584
27091,-0.964418716,0.281890417
57820,0.421097729,0.282094292
5493,-0.746671972,0.282195086
10076,-0.67156103,0.282253023
7003,0.407333226,0.282289072
727,-0.429001307,0.282410152
117,0.48041095,0.282641235
80205,-0.276494472,0.282902042
7461,-0.482242398,0.282932896
11329,-0.299584638,0.282950022
378108,0.606107953,0.283261692
3235,1.022943202,0.283308026
55454,-0.356270825,0.283331032
26094,0.344150117,0.283514977
59342,-0.326295591,0.283696305
2207,0.614058487,0.283701189
55187,-0.315398372,0.283817287
55810,0.316896495,0.283863189
9611,-0.283524381,0.283910629
115752,-0.330848622,0.283981699
7940,0.729757966,0.284054368
3070,0.536316575,0.284090793
9444,0.315205337,0.284206127
23137,0.387051742,0.284212753
10734,-0.504115841,0.284224558
8165,-0.336150784,0.284250617
338557,-0.485902002,0.284265352
6434,0.258885326,0.284455027
84657,0.45045381,0.284599941
4713,0.387064858,0.284667235
2037,-0.392201389,0.284687042
2595,-0.303726647,0.284704388
54541,0.471351019,0.284733494
4217,-0.442731697,0.28511862
56262,0.571824406,0.285121136
10573,0.3196961,0.285211769
89796,0.368187631,0.285378692
199,0.63406845,0.285460571
9985,0.485562724,0.285634229
11228,0.294743285,0.285706945
11346,0.896319552,0.285736123
23099,0.518466807,0.285768943
5600,-0.474945492,0.285928659
55930,0.446912826,0.28598628
101928571,0.370703181,0.286035801
221120,0.341758344,0.286050281
11044,0.290133387,0.286120153
83549,0.352556791,0.286135259
29894,0.468821632,0.286527227
9352,-0.322814337,0.286632532
7746,0.334200294,0.286638789
26050,-0.887226377,0.286639794
5442,0.455701957,0.286696939
79918,0.368286376,0.286723766
4123,0.382475006,0.286921342
25792,0.405474524,0.287116374
399,0.54686323,0.287177613
60489,0.430903347,0.287209071
283131,0.524184323,0.28735752
79022,0.468733069,0.287371158
55425,-0.296927019,0.287431184
55228,-0.497471128,0.287455097
4299,0.344326154,0.287476882
285958,0.529331401,0.287635032
84080,0.494319527,0.287698247
90,-0.310620563,0.287828119
112942,-0.266770249,0.287851308
117531,0.613152087,0.288518169
9772,0.308940212,0.288543371
387521,0.501985504,0.288545789
2219,0.808106235,0.288612764
30827,0.471813642,0.2889513
6146,0.271823753,0.288986938
9124,0.676569754,0.28908195
129138,0.407532405,0.289595789
35,0.342826426,0.289651082
79798,0.46508629,0.289845647
81890,0.392013438,0.29002704
80896,-0.5075761,0.290062019
1716,0.29035265,0.2901197
7428,0.376644529,0.290187075
153733,-0.405536357,0.29024216
10245,0.229847551,0.290291633
5702,0.302748223,0.290303194
54499,0.232159836,0.290343535
89941,0.359773507,0.290416255
3707,0.410935158,0.290442043
10342,0.547684352,0.290570801
2664,-0.303341174,0.290586895
23527,-0.25102201,0.290600113
100533970,0.447692801,0.290657036
1788,-0.300575322,0.290803854
3202,1.094424581,0.290986024
10005,-0.279647409,0.291017644
51291,0.372187091,0.291138234
90410,0.303087757,0.291293975
11007,-0.531518191,0.291501315
755,-0.564916044,0.291631884
60678,0.360539323,0.291659233
5387,0.371995768,0.291871658
90736,-0.288257884,0.292056991
677765,0.494217141,0.292252977
51447,-0.282010821,0.292416754
134121,-0.735347225,0.292431404
5341,0.578519839,0.292452244
26272,0.358412206,0.292476854
25936,-0.280059393,0.292496653
115548,-0.375282648,0.292656998
152756,-0.429185493,0.292699493
10090,0.37073086,0.292854922
84449,0.370568515,0.29298133
79465,0.568464285,0.293004624
6299,0.523630203,0.293014645
84631,-1.048664749,0.293016926
4040,-0.295137689,0.293255204
7770,0.347336642,0.293273299
64960,0.230363754,0.293325977
23248,-0.248445794,0.293481329
114814,-0.419272238,0.293483733
51196,0.393592062,0.293609709
59348,0.324629344,0.29361481
29934,0.326976579,0.293667007
7066,-0.556292236,0.293669496
64428,0.367017475,0.293707629
158405,-0.356088128,0.29376601
80345,-0.326349523,0.293907915
7482,-0.34641871,0.294390745
2098,-0.41846844,0.294544962
115330,-0.355289383,0.294633883
83884,0.53412177,0.294748882
1746,-0.817115802,0.294824038
79898,0.300109477,0.295121738
7307,0.242282185,0.29520038
11177,0.401409222,0.29526789
9960,0.288387438,0.295314879
55230,-0.391631314,0.295333008
79168,0.602467573,0.295418534
9875,0.309999948,0.295504804
51684,-0.467735704,0.295518469
51324,0.291868043,0.29553163
84283,0.462784637,0.295631674
25776,0.257708308,0.295633796
79845,0.56685583,0.295725973
10758,0.484472947,0.295868917
126070,0.362190294,0.295925057
64900,-0.494749311,0.29593047
653390,0.399915877,0.295972799
112,0.336528623,0.296029175
2068,0.402925947,0.29608538
146433,-0.685140247,0.296452648
10409,-0.68102746,0.296590166
80224,-0.321474408,0.296628415
145270,0.506309239,0.296858887
7049,-0.540055011,0.297047418
51503,0.250388122,0.297246172
284406,0.441226546,0.297266404
286103,-0.475822161,0.297270394
4126,-0.355611251,0.297354674
84295,-0.25588445,0.297466627
54627,-0.349475731,0.297569007
1001,-0.798511713,0.297573062
8603,0.287917809,0.297615057
4595,0.399092373,0.297662072
51816,-0.527525333,0.297679283
377630,-0.966354134,0.297798311
51669,-0.35427361,0.297983948
80700,0.42017003,0.298111401
145376,-0.564553837,0.298314674
84065,0.276938921,0.298394433
283870,-0.39421057,0.298563393
60491,-0.279619653,0.298712638
8643,0.467982597,0.298737622
202374,0.56576489,0.298782846
55683,0.313552009,0.298860306
51678,-0.421959835,0.298909105
80227,-0.266895459,0.298949638
100302254,0.447158658,0.299128993
84294,-0.295085163,0.299175673
22872,0.303696058,0.29921905
51015,-0.308231388,0.299505423
1476,0.320820506,0.299625424
6629,0.263607806,0.299716463
752014,0.424541055,0.29998013
51105,-0.240394587,0.299995314
64375,0.384243547,0.300154904
79026,0.436327291,0.300208022
285362,0.265002783,0.300495488
121665,-0.243627634,0.300818908
164091,0.370380547,0.300849167
54757,0.80893382,0.300993955
201232,0.49583182,0.301052305
374387,-0.812985269,0.301054714
56984,-0.290358827,0.301108719
9328,0.272610476,0.301229845
377677,0.395432491,0.301408904
7732,-0.567699939,0.301537034
29074,0.263710074,0.301607828
22887,-0.349382964,0.301787206
5526,-0.3734705,0.301873874
3709,0.3392515,0.301944405
440465,0.578333888,0.30196003
10365,-0.547407331,0.301998688
10478,-0.32907028,0.302175954
54948,0.324715073,0.302198301
64092,-0.676483449,0.302215264
387882,-0.381627264,0.302264268
55041,-0.265627139,0.302324109
79017,0.297532395,0.302345132
10623,0.226337093,0.302377758
9697,0.532841493,0.302384677
113510,-0.365420714,0.302390869
9360,-0.251320129,0.302445629
10011,0.271126786,0.302623763
1414,-0.556256037,0.302945713
5147,-0.252919702,0.303015888
7564,0.303684382,0.303056338
51161,-0.372229986,0.303163037
5045,0.309053109,0.30320456
117248,0.513840804,0.303241626
57157,-0.359021398,0.303531004
22977,-0.434894471,0.303678666
10327,0.287083193,0.303927785
9101,-0.363632229,0.303952244
3667,-0.450333315,0.304007841
53826,0.467842663,0.30427397
55974,0.301087735,0.304277589
6926,-0.594317125,0.304388961
27071,-0.650138174,0.304822744
79089,0.327310388,0.304894565
55851,0.387752788,0.304904814
5793,0.329267115,0.304956639
7112,0.373453653,0.30511874
8239,-0.298044468,0.305253328
51340,-0.399186275,0.305264557
55304,-0.574014198,0.305494292
51299,0.474885107,0.305528894
160851,-0.324918912,0.305592431
5713,-0.266378224,0.305602456
84661,-0.293902216,0.30566131
9353,-0.868575451,0.30568409
29956,-0.271445662,0.306033142
2919,0.676560704,0.306156647
8209,0.288439777,0.306188968
4772,0.564227125,0.306220886
56655,0.403904825,0.306318573
84282,0.424228051,0.306385659
23127,-0.403515352,0.306493327
92906,-0.327746151,0.306514678
1271,-0.617583232,0.306519938
9919,0.334839902,0.306543384
92211,-0.517497979,0.306725209
51307,0.247946854,0.306828681
404093,0.408592153,0.307011409
2591,-0.496415017,0.307096075
4144,-0.274666065,0.307242278
60343,0.381712709,0.307260141
4710,-0.31270859,0.307321515
51000,-0.457502233,0.307329636
7852,0.664667418,0.30736961
80704,-0.55334436,0.307471812
6938,0.327010703,0.307625589
5160,-0.25005721,0.307640595
3069,0.304725727,0.30791378
51411,-0.534559391,0.308102341
29887,-0.486269452,0.308144306
11142,0.371245769,0.308213089
729614,0.281289845,0.308244286
5359,0.426165743,0.308499524
79094,0.594490877,0.308530083
55690,0.239469919,0.308596661
9785,0.287630167,0.308610003
64759,0.486634606,0.30872268
728819,-0.40762218,0.308835182
6641,0.404059275,0.308842863
10675,-0.678197633,0.308930245
653583,0.54664203,0.308936991
1810,-0.299218068,0.308940447
9330,-0.351111217,0.309000546
84529,-0.323956097,0.309038916
1798,0.331478005,0.309155097
117283,-0.771802248,0.309248368
55020,0.382667915,0.309502153
2539,0.355379444,0.309588112
7773,0.344495259,0.30965688
57480,0.433188052,0.309673118
55752,-0.327777856,0.309769969
388610,-0.648250108,0.309844067
284273,-0.410713634,0.310077581
6917,0.360844132,0.310292129
55033,0.272728207,0.310888501
85415,0.495940173,0.310931924
5985,0.314311885,0.311050825
57168,-0.426927987,0.311070361
1939,0.333883466,0.311104339
27018,-0.307957213,0.311105878
3936,0.483216441,0.311179219
285704,0.38456033,0.311269828
3964,-0.37574857,0.311531617
65094,0.42132045,0.311746986
607,0.390160256,0.312002514
101,0.58681977,0.312079145
54887,0.18565868,0.312092903
6133,0.320536713,0.31219349
1760,0.455656416,0.312199258
392,0.296046502,0.312261015
55256,-0.333969551,0.312384736
65990,0.50972407,0.312423242
2357,0.639283935,0.312474925
79954,-0.341889771,0.312590832
23318,-0.393493994,0.312745586
54814,0.494058732,0.312763112
25880,0.368516057,0.312774777
157574,-0.40895385,0.312789692
10296,0.270190806,0.312910975
9120,-0.559040021,0.312975916
738,0.336883118,0.313175042
63901,0.487454785,0.313247881
11264,0.402078342,0.313322463
7270,-0.376524425,0.31346533
2331,0.881761557,0.313489384
51096,0.283716705,0.313636613
54436,0.489621586,0.313647711
101926895,0.288240428,0.313730824
2079,0.36775567,0.313943708
3908,-0.553428572,0.313969924
55848,0.36131935,0.31401215
63926,-0.65733864,0.314082303
124935,0.37140658,0.314127282
4499,-0.517351524,0.314302273
10376,0.303849233,0.314363843
51188,-0.269237741,0.314596689
1364,0.586427626,0.314651337
51134,-0.38057323,0.314661153
163081,-0.298215645,0.314861979
10477,-0.339263715,0.314985593
522,0.399733174,0.315003329
6646,0.352057343,0.315097084
11098,0.322879287,0.315145438
4810,-0.510852104,0.315211424
126789,0.383638081,0.315305265
26610,-0.313728147,0.315424179
8260,0.31143452,0.315480664
221830,0.359512463,0.315552471
27166,0.332357271,0.31570974
79816,0.624973954,0.315859555
8786,-0.774144513,0.316089821
57600,-0.247903525,0.316107539
10194,0.438075462,0.316283862
2622,0.348751426,0.316326707
2070,0.845265911,0.316410263
6170,0.523085191,0.316423673
3954,0.29007125,0.316478944
27236,-0.386229371,0.316576259
23052,-0.368596209,0.316755972
51099,-0.233420435,0.316801818
150094,0.533574936,0.316836551
94120,0.537331115,0.316877817
7321,-0.397399766,0.317117694
80772,0.427465815,0.317168591
389119,0.508526548,0.317248738
6778,-0.362780073,0.317362113
79883,0.555994584,0.317558341
91603,0.308210301,0.317623819
9873,-0.373260368,0.31765352
114789,0.45221981,0.317678061
10166,0.368159082,0.317774522
9969,0.22860969,0.317939386
51082,0.30196443,0.318134736
56181,-0.219908519,0.318888839
334,-0.301513048,0.318962883
10052,0.514310184,0.319108293
51284,-0.881212825,0.31913263
2184,0.413761391,0.319290988
94039,0.281308948,0.319295446
84930,-0.357483667,0.319512043
54585,-0.282958332,0.319728224
164,-0.192743573,0.31977029
719,-0.61857824,0.319786169
78991,-0.343312179,0.319802676
5134,0.306293514,0.319870936
9712,-0.431278499,0.319892784
7314,-0.325346464,0.319968488
51006,0.288218511,0.319980114
11260,0.348341964,0.320039517
285525,-0.461131326,0.320117104
55651,0.271841166,0.320153721
23169,0.336317276,0.320171002
80339,-0.586690907,0.320289084
51255,0.28070656,0.320370959
93100,0.485759772,0.320435824
57176,1.026981811,0.320536028
8879,-0.341862049,0.32058361
55113,0.460993019,0.320612966
11094,0.464993151,0.320621421
286410,0.326883219,0.32083488
